number_of_sources,index,delete_ratio,node,neighbors_probability,node_on_path,infected,sample_decision,correct
2,0,20,6,0.25,0,False,False,True
2,0,20,9,1.0,0,False,False,True
2,0,20,12,0.5,0,False,False,True
2,0,20,13,0.6,0,False,False,True
2,0,20,16,0.0,0,False,False,True
2,0,20,17,0.0,0,False,False,True
2,0,20,18,1.0,0,False,False,True
2,0,20,20,1.0,0,False,False,True
2,0,20,22,1.0,0,False,False,True
2,0,20,23,0.8,1,False,True,False
2,0,20,24,0.6666666666666666,0,False,False,True
2,0,20,25,0.3333333333333333,1,False,False,True
2,0,20,28,1.0,0,False,False,True
2,0,25,1,0.7777777777777778,1,False,True,False
2,0,25,5,0.5,1,False,False,True
2,0,25,6,0.5,0,False,False,True
2,0,25,9,1.0,0,False,False,True
2,0,25,12,1.0,0,False,False,True
2,0,25,13,0.8,0,False,False,True
2,0,25,16,0.0,0,False,False,True
2,0,25,17,0.5,0,False,False,True
2,0,25,18,0.5,0,False,False,True
2,0,25,20,0.5,0,False,False,True
2,0,25,22,0.5,0,False,False,True
2,0,25,23,0.6,1,False,True,False
2,0,25,24,0.6666666666666666,0,False,False,True
2,0,25,25,0.3333333333333333,1,False,False,True
2,0,25,28,1.0,0,False,False,True
2,0,25,32,0.6666666666666666,1,True,True,True
2,0,30,1,0.6666666666666666,1,False,True,False
2,0,30,5,0.5,1,False,False,True
2,0,30,6,0.5,0,False,False,True
2,0,30,9,1.0,0,False,False,True
2,0,30,12,1.0,0,False,False,True
2,0,30,13,0.8,0,False,False,True
2,0,30,16,0.0,0,False,False,True
2,0,30,17,0.5,0,False,False,True
2,0,30,18,1.0,0,False,False,True
2,0,30,20,1.0,0,False,False,True
2,0,30,22,1.0,0,False,False,True
2,0,30,23,0.8,1,False,True,False
2,0,30,24,0.6666666666666666,0,False,False,True
2,0,30,25,0.3333333333333333,1,False,False,True
2,0,30,28,1.0,0,False,False,True
2,0,30,30,0.75,0,True,False,False
2,1,5,1,0.5555555555555556,1,True,False,False
2,1,5,2,0.6,1,True,True,True
2,1,5,4,0.3333333333333333,0,False,False,True
2,1,5,5,0.25,1,False,False,True
2,1,5,6,0.25,0,False,False,True
2,1,5,7,0.5,0,False,False,True
2,1,5,10,0.3333333333333333,0,False,False,True
2,1,5,14,0.5,0,False,False,True
2,1,5,16,0.0,0,False,False,True
2,1,5,18,0.5,0,True,False,False
2,1,5,20,0.5,0,False,False,True
2,1,5,21,0.5,0,False,False,True
2,1,5,22,0.5,0,False,False,True
2,1,5,24,0.3333333333333333,0,False,False,True
2,1,5,25,0.6666666666666666,1,False,True,False
2,1,5,27,0.25,1,False,False,True
2,1,5,28,0.3333333333333333,0,False,False,True
2,1,5,30,0.5,0,False,False,True
2,1,5,33,0.5882352941176471,1,True,False,False
2,1,10,4,0.3333333333333333,0,False,False,True
2,1,10,5,0.25,1,False,False,True
2,1,10,6,0.25,0,False,False,True
2,1,10,7,1.0,0,False,False,True
2,1,10,10,0.3333333333333333,0,False,False,True
2,1,10,13,1.0,0,True,False,False
2,1,10,14,1.0,0,False,False,True
2,1,10,15,1.0,0,True,False,False
2,1,10,16,0.0,0,False,False,True
2,1,10,20,1.0,0,False,False,True
2,1,10,21,1.0,0,False,False,True
2,1,10,22,1.0,0,False,False,True
2,1,10,24,0.3333333333333333,0,False,False,True
2,1,10,25,0.6666666666666666,1,False,True,False
2,1,10,27,0.75,1,False,True,False
2,1,10,28,1.0,0,False,False,True
2,1,10,30,1.0,0,False,False,True
2,1,15,4,0.3333333333333333,0,False,False,True
2,1,15,5,0.25,1,False,False,True
2,1,15,6,0.25,0,False,False,True
2,1,15,7,1.0,0,False,False,True
2,1,15,10,0.3333333333333333,0,False,False,True
2,1,15,14,1.0,0,False,False,True
2,1,15,16,0.0,0,False,False,True
2,1,15,17,1.0,0,True,False,False
2,1,15,20,1.0,0,False,False,True
2,1,15,21,1.0,0,False,False,True
2,1,15,22,1.0,0,False,False,True
2,1,15,24,0.3333333333333333,0,False,False,True
2,1,15,25,0.6666666666666666,1,False,True,False
2,1,15,26,1.0,0,True,False,False
2,1,15,27,0.75,1,False,True,False
2,1,15,28,1.0,0,False,False,True
2,1,15,30,1.0,0,False,False,True
2,1,20,4,0.3333333333333333,0,False,False,True
2,1,20,5,0.25,1,False,False,True
2,1,20,6,0.25,0,False,False,True
2,1,20,7,1.0,0,False,False,True
2,1,20,8,0.8,1,True,True,True
2,1,20,10,0.3333333333333333,0,False,False,True
2,1,20,14,1.0,0,False,False,True
2,1,20,16,0.0,0,False,False,True
2,1,20,20,1.0,0,False,False,True
2,1,20,21,1.0,0,False,False,True
2,1,20,22,1.0,0,False,False,True
2,1,20,24,0.3333333333333333,0,False,False,True
2,1,20,25,0.6666666666666666,1,False,True,False
2,1,20,27,0.75,1,False,True,False
2,1,20,28,1.0,0,False,False,True
2,1,20,30,0.75,0,False,False,True
2,1,25,4,0.3333333333333333,0,False,False,True
2,1,25,5,0.25,1,False,False,True
2,1,25,6,0.25,0,False,False,True
2,1,25,7,1.0,0,False,False,True
2,1,25,10,0.3333333333333333,0,False,False,True
2,1,25,14,0.5,0,False,False,True
2,1,25,16,0.0,0,False,False,True
2,1,25,20,0.5,0,False,False,True
2,1,25,21,1.0,0,False,False,True
2,1,25,22,0.5,0,False,False,True
2,1,25,24,0.3333333333333333,0,False,False,True
2,1,25,25,0.6666666666666666,1,False,True,False
2,1,25,27,0.5,1,False,False,True
2,1,25,28,0.6666666666666666,0,False,False,True
2,1,25,30,0.75,0,False,False,True
2,1,25,33,0.6470588235294118,1,True,True,True
2,1,30,4,0.3333333333333333,0,False,False,True
2,1,30,5,0.25,1,False,False,True
2,1,30,6,0.25,0,False,False,True
2,1,30,7,1.0,0,False,False,True
2,1,30,10,0.3333333333333333,0,False,False,True
2,1,30,14,1.0,0,False,False,True
2,1,30,16,0.0,0,False,False,True
2,1,30,20,1.0,0,False,False,True
2,1,30,21,1.0,0,False,False,True
2,1,30,22,1.0,0,False,False,True
2,1,30,24,0.0,0,False,False,True
2,1,30,25,0.3333333333333333,1,False,False,True
2,1,30,27,0.75,1,False,True,False
2,1,30,28,0.6666666666666666,0,False,False,True
2,1,30,30,1.0,0,False,False,True
2,1,30,31,0.5,1,True,False,False
2,2,5,0,0.625,1,True,True,True
2,2,5,3,0.6666666666666666,0,False,False,True
2,2,5,4,0.6666666666666666,0,True,False,False
2,2,5,11,0.0,0,False,False,True
2,2,5,12,0.0,0,False,False,True
2,2,5,14,0.5,0,False,False,True
2,2,5,16,1.0,0,True,False,False
2,2,5,17,0.5,0,False,False,True
2,2,5,19,0.3333333333333333,0,True,False,False
2,2,5,20,0.5,0,False,False,True
2,2,5,23,0.4,1,False,False,True
2,2,5,24,0.3333333333333333,0,False,False,True
2,2,5,25,0.3333333333333333,1,False,False,True
2,2,5,26,0.5,0,False,False,True
2,2,5,27,0.25,1,False,False,True
2,2,5,33,0.6470588235294118,1,True,True,True
2,2,10,0,0.75,1,True,True,True
2,2,10,3,0.6666666666666666,0,False,False,True
2,2,10,11,0.0,0,False,False,True
2,2,10,12,0.0,0,False,False,True
2,2,10,14,1.0,0,False,False,True
2,2,10,17,0.5,0,False,False,True
2,2,10,20,1.0,0,False,False,True
2,2,10,22,1.0,0,True,False,False
2,2,10,23,0.6,1,False,True,False
2,2,10,24,0.3333333333333333,0,False,False,True
2,2,10,25,0.3333333333333333,1,False,False,True
2,2,10,26,1.0,0,False,False,True
2,2,10,27,0.5,1,False,False,True
2,2,10,28,1.0,0,True,False,False
2,2,15,3,0.6666666666666666,0,False,False,True
2,2,15,7,0.75,0,True,False,False
2,2,15,11,1.0,0,False,False,True
2,2,15,12,0.5,0,False,False,True
2,2,15,14,1.0,0,False,False,True
2,2,15,17,1.0,0,False,False,True
2,2,15,20,1.0,0,False,False,True
2,2,15,23,0.6,1,False,True,False
2,2,15,24,0.3333333333333333,0,False,False,True
2,2,15,25,0.3333333333333333,1,False,False,True
2,2,15,26,1.0,0,False,False,True
2,2,15,27,0.5,1,False,False,True
2,2,15,30,1.0,0,True,False,False
2,2,20,3,0.8333333333333334,0,False,False,True
2,2,20,11,1.0,0,False,False,True
2,2,20,12,0.5,0,False,False,True
2,2,20,14,0.5,0,False,False,True
2,2,20,17,1.0,0,False,False,True
2,2,20,20,0.5,0,False,False,True
2,2,20,23,0.2,1,False,False,True
2,2,20,24,0.3333333333333333,0,False,False,True
2,2,20,25,0.3333333333333333,1,False,False,True
2,2,20,26,0.5,0,False,False,True
2,2,20,27,0.5,1,False,False,True
2,2,20,29,0.25,1,True,False,False
2,2,20,32,0.6666666666666666,1,True,True,True
2,2,25,3,0.8333333333333334,0,False,False,True
2,2,25,5,1.0,1,True,True,True
2,2,25,11,1.0,0,False,False,True
2,2,25,12,0.5,0,False,False,True
2,2,25,14,1.0,0,False,False,True
2,2,25,17,1.0,0,False,False,True
2,2,25,20,1.0,0,False,False,True
2,2,25,23,0.6,1,False,True,False
2,2,25,24,0.3333333333333333,0,False,False,True
2,2,25,25,0.3333333333333333,1,False,False,True
2,2,25,26,1.0,0,False,False,True
2,2,25,27,0.5,1,False,False,True
2,2,30,3,0.8333333333333334,0,False,False,True
2,2,30,11,1.0,0,False,False,True
2,2,30,12,0.5,0,False,False,True
2,2,30,14,1.0,0,False,False,True
2,2,30,17,1.0,0,False,False,True
2,2,30,18,1.0,0,True,False,False
2,2,30,20,1.0,0,False,False,True
2,2,30,23,0.6,1,False,True,False
2,2,30,24,0.3333333333333333,0,False,False,True
2,2,30,25,0.3333333333333333,1,False,False,True
2,2,30,26,1.0,0,False,False,True
2,2,30,27,0.5,1,False,False,True
3,0,5,3,0.6666666666666666,0,False,False,True
3,0,5,4,0.6666666666666666,0,True,False,False
3,0,5,5,0.5,1,False,False,True
3,0,5,6,0.25,0,False,False,True
3,0,5,8,0.6,1,False,True,False
3,0,5,9,1.0,0,False,False,True
3,0,5,11,1.0,0,False,False,True
3,0,5,12,0.5,0,False,False,True
3,0,5,13,0.8,0,False,False,True
3,0,5,14,0.5,0,False,False,True
3,0,5,15,0.5,0,True,False,False
3,0,5,16,0.0,0,False,False,True
3,0,5,17,1.0,0,False,False,True
3,0,5,18,0.5,0,False,False,True
3,0,5,19,1.0,0,False,False,True
3,0,5,20,0.5,0,False,False,True
3,0,5,21,1.0,0,False,False,True
3,0,5,22,0.5,0,False,False,True
3,0,5,23,0.4,1,False,False,True
3,0,5,24,0.3333333333333333,0,False,False,True
3,0,5,25,0.0,1,False,False,True
3,0,5,26,0.5,0,False,False,True
3,0,5,29,0.25,1,False,False,True
3,0,5,30,0.5,0,False,False,True
3,0,5,31,0.5,1,False,False,True
3,0,5,32,0.16666666666666666,1,True,False,False
3,0,10,0,0.3125,1,True,False,False
3,0,10,3,0.5,0,False,False,True
3,0,10,5,0.25,1,False,False,True
3,0,10,6,0.25,0,False,False,True
3,0,10,8,0.4,1,False,False,True
3,0,10,9,1.0,0,False,False,True
3,0,10,11,0.0,0,False,False,True
3,0,10,12,0.0,0,False,False,True
3,0,10,13,0.6,0,False,False,True
3,0,10,14,0.5,0,False,False,True
3,0,10,16,0.0,0,False,False,True
3,0,10,17,0.5,0,False,False,True
3,0,10,18,0.5,0,False,False,True
3,0,10,19,0.6666666666666666,0,False,False,True
3,0,10,20,0.5,0,False,False,True
3,0,10,21,0.5,0,False,False,True
3,0,10,22,0.5,0,False,False,True
3,0,10,23,0.4,1,False,False,True
3,0,10,24,0.3333333333333333,0,False,False,True
3,0,10,25,0.0,1,False,False,True
3,0,10,26,0.5,0,False,False,True
3,0,10,29,0.25,1,False,False,True
3,0,10,30,0.5,0,False,False,True
3,0,10,31,0.3333333333333333,1,False,False,True
3,0,10,32,0.25,1,True,False,False
3,0,15,3,0.6666666666666666,0,False,False,True
3,0,15,5,0.25,1,False,False,True
3,0,15,6,0.5,0,False,False,True
3,0,15,8,0.8,1,False,True,False
3,0,15,9,1.0,0,False,False,True
3,0,15,10,0.6666666666666666,0,True,False,False
3,0,15,11,1.0,0,False,False,True
3,0,15,12,0.5,0,False,False,True
3,0,15,13,0.8,0,False,False,True
3,0,15,14,1.0,0,False,False,True
3,0,15,16,0.0,0,False,False,True
3,0,15,17,1.0,0,False,False,True
3,0,15,18,1.0,0,False,False,True
3,0,15,19,1.0,0,False,False,True
3,0,15,20,1.0,0,False,False,True
3,0,15,21,1.0,0,False,False,True
3,0,15,22,1.0,0,False,False,True
3,0,15,23,0.6,1,False,True,False
3,0,15,24,0.3333333333333333,0,False,False,True
3,0,15,25,0.0,1,False,False,True
3,0,15,26,0.5,0,False,False,True
3,0,15,29,0.5,1,False,False,True
3,0,15,30,0.75,0,False,False,True
3,0,15,31,0.6666666666666666,1,False,True,False
3,0,20,3,0.5,0,False,False,True
3,0,20,5,0.5,1,False,False,True
3,0,20,6,0.5,0,False,False,True
3,0,20,7,0.75,0,True,False,False
3,0,20,8,0.8,1,False,True,False
3,0,20,9,1.0,0,False,False,True
3,0,20,11,1.0,0,False,False,True
3,0,20,12,0.5,0,False,False,True
3,0,20,13,0.8,0,False,False,True
3,0,20,14,1.0,0,False,False,True
3,0,20,16,0.0,0,False,False,True
3,0,20,17,1.0,0,False,False,True
3,0,20,18,1.0,0,False,False,True
3,0,20,19,1.0,0,False,False,True
3,0,20,20,1.0,0,False,False,True
3,0,20,21,1.0,0,False,False,True
3,0,20,22,1.0,0,False,False,True
3,0,20,23,0.6,1,False,True,False
3,0,20,24,0.3333333333333333,0,False,False,True
3,0,20,25,0.0,1,False,False,True
3,0,20,26,0.5,0,False,False,True
3,0,20,29,0.5,1,False,False,True
3,0,20,30,0.75,0,False,False,True
3,0,20,31,0.6666666666666666,1,False,True,False
3,0,25,2,0.6,1,True,True,True
3,0,25,3,0.5,0,False,False,True
3,0,25,5,0.5,1,False,False,True
3,0,25,6,0.5,0,False,False,True
3,0,25,8,0.6,1,False,True,False
3,0,25,9,0.5,0,False,False,True
3,0,25,11,1.0,0,False,False,True
3,0,25,12,0.5,0,False,False,True
3,0,25,13,0.6,0,False,False,True
3,0,25,14,1.0,0,False,False,True
3,0,25,16,0.0,0,False,False,True
3,0,25,17,1.0,0,False,False,True
3,0,25,18,1.0,0,False,False,True
3,0,25,19,1.0,0,False,False,True
3,0,25,20,1.0,0,False,False,True
3,0,25,21,1.0,0,False,False,True
3,0,25,22,1.0,0,False,False,True
3,0,25,23,0.6,1,False,True,False
3,0,25,24,0.3333333333333333,0,False,False,True
3,0,25,25,0.0,1,False,False,True
3,0,25,26,0.5,0,False,False,True
3,0,25,29,0.5,1,False,False,True
3,0,25,30,0.75,0,False,False,True
3,0,25,31,0.6666666666666666,1,False,True,False
3,0,30,3,0.6666666666666666,0,False,False,True
3,0,30,5,0.5,1,False,False,True
3,0,30,6,0.5,0,False,False,True
3,0,30,8,0.6,1,False,True,False
3,0,30,9,0.5,0,False,False,True
3,0,30,11,1.0,0,False,False,True
3,0,30,12,0.5,0,False,False,True
3,0,30,13,0.6,0,False,False,True
3,0,30,14,0.5,0,False,False,True
3,0,30,16,0.0,0,False,False,True
3,0,30,17,1.0,0,False,False,True
3,0,30,18,0.5,0,False,False,True
3,0,30,19,0.6666666666666666,0,False,False,True
3,0,30,20,0.5,0,False,False,True
3,0,30,21,1.0,0,False,False,True
3,0,30,22,0.5,0,False,False,True
3,0,30,23,0.4,1,False,False,True
3,0,30,24,0.3333333333333333,0,False,False,True
3,0,30,25,0.0,1,False,False,True
3,0,30,26,0.0,0,False,False,True
3,0,30,29,0.25,1,False,False,True
3,0,30,30,0.5,0,False,False,True
3,0,30,31,0.5,1,False,False,True
3,0,30,33,0.23529411764705882,1,True,False,False
3,1,5,0,0.5,1,True,False,False
3,1,5,2,0.2,1,False,False,True
3,1,5,3,0.16666666666666666,0,False,False,True
3,1,5,7,0.25,0,False,False,True
3,1,5,8,0.4,1,False,False,True
3,1,5,9,0.5,0,False,False,True
3,1,5,12,0.0,0,False,False,True
3,1,5,13,0.4,0,False,False,True
3,1,5,14,0.5,0,False,False,True
3,1,5,15,0.5,0,True,False,False
3,1,5,17,0.5,0,True,False,False
3,1,5,22,0.5,0,False,False,True
3,1,5,24,0.6666666666666666,0,False,False,True
3,1,5,28,0.3333333333333333,0,False,False,True
3,1,5,31,0.3333333333333333,1,True,False,False
3,1,5,32,0.5,1,True,False,False
3,1,10,2,0.4,1,False,False,True
3,1,10,3,0.3333333333333333,0,False,False,True
3,1,10,5,0.5,1,True,False,False
3,1,10,6,0.5,0,True,False,False
3,1,10,7,0.5,0,False,False,True
3,1,10,8,0.8,1,False,True,False
3,1,10,9,0.5,0,False,False,True
3,1,10,12,0.5,0,False,False,True
3,1,10,13,0.6,0,False,False,True
3,1,10,14,1.0,0,False,False,True
3,1,10,16,0.0,0,True,False,False
3,1,10,22,1.0,0,False,False,True
3,1,10,24,1.0,0,False,False,True
3,1,10,28,0.6666666666666666,0,False,False,True
3,1,15,2,0.4,1,False,False,True
3,1,15,3,0.3333333333333333,0,False,False,True
3,1,15,7,0.5,0,False,False,True
3,1,15,8,0.8,1,False,True,False
3,1,15,9,0.5,0,False,False,True
3,1,15,12,0.5,0,False,False,True
3,1,15,13,0.6,0,False,False,True
3,1,15,14,1.0,0,False,False,True
3,1,15,21,1.0,0,True,False,False
3,1,15,22,1.0,0,False,False,True
3,1,15,23,1.0,1,True,True,True
3,1,15,24,1.0,0,False,False,True
3,1,15,28,0.6666666666666666,0,False,False,True
3,1,20,2,0.4,1,False,False,True
3,1,20,3,0.3333333333333333,0,False,False,True
3,1,20,7,0.5,0,False,False,True
3,1,20,8,0.6,1,False,True,False
3,1,20,9,0.5,0,False,False,True
3,1,20,12,0.5,0,False,False,True
3,1,20,13,0.6,0,False,False,True
3,1,20,14,1.0,0,False,False,True
3,1,20,16,1.0,0,True,False,False
3,1,20,22,1.0,0,False,False,True
3,1,20,24,1.0,0,False,False,True
3,1,20,28,0.6666666666666666,0,False,False,True
3,1,20,30,0.75,0,True,False,False
3,1,25,2,0.4,1,False,False,True
3,1,25,3,0.3333333333333333,0,False,False,True
3,1,25,7,0.5,0,False,False,True
3,1,25,8,0.6,1,False,True,False
3,1,25,9,0.0,0,False,False,True
3,1,25,12,0.5,0,False,False,True
3,1,25,13,0.4,0,False,False,True
3,1,25,14,0.5,0,False,False,True
3,1,25,22,0.5,0,False,False,True
3,1,25,24,1.0,0,False,False,True
3,1,25,28,0.3333333333333333,0,False,False,True
3,1,25,33,0.6470588235294118,1,True,True,True
3,1,30,2,0.4,1,False,False,True
3,1,30,3,0.3333333333333333,0,False,False,True
3,1,30,7,0.5,0,False,False,True
3,1,30,8,0.6,1,False,True,False
3,1,30,9,0.5,0,False,False,True
3,1,30,12,0.5,0,False,False,True
3,1,30,13,0.6,0,False,False,True
3,1,30,14,1.0,0,False,False,True
3,1,30,22,1.0,0,False,False,True
3,1,30,24,1.0,0,False,False,True
3,1,30,28,0.6666666666666666,0,False,False,True
3,1,30,30,0.75,0,True,False,False
3,2,5,1,0.3333333333333333,1,False,False,True
3,2,5,3,0.3333333333333333,0,False,False,True
3,2,5,5,0.5,1,False,False,True
3,2,5,7,0.5,0,False,False,True
3,2,5,8,0.6,1,False,True,False
3,2,5,10,0.6666666666666666,0,True,False,False
3,2,5,11,1.0,0,False,False,True
3,2,5,12,0.5,0,False,False,True
3,2,5,13,0.4,0,False,False,True
3,2,5,16,0.5,0,False,False,True
3,2,5,17,0.5,0,False,False,True
3,2,5,18,0.5,0,False,False,True
3,2,5,21,0.5,0,False,False,True
3,2,5,22,0.5,0,True,False,False
3,2,5,23,0.6,1,False,True,False
3,2,5,24,0.6666666666666666,0,False,False,True
3,2,5,25,0.3333333333333333,1,False,False,True
3,2,5,26,0.5,0,False,False,True
3,2,5,28,0.6666666666666666,0,True,False,False
3,2,5,30,0.25,0,False,False,True
3,2,5,33,0.5294117647058824,1,True,False,False
3,2,10,1,0.3333333333333333,1,False,False,True
3,2,10,3,0.3333333333333333,0,False,False,True
3,2,10,5,0.75,1,False,True,False
3,2,10,7,0.5,0,False,False,True
3,2,10,8,0.8,1,False,True,False
3,2,10,9,1.0,0,True,False,False
3,2,10,11,1.0,0,False,False,True
3,2,10,12,0.5,0,False,False,True
3,2,10,13,0.6,0,False,False,True
3,2,10,14,1.0,0,True,False,False
3,2,10,16,0.5,0,False,False,True
3,2,10,17,0.5,0,False,False,True
3,2,10,18,1.0,0,False,False,True
3,2,10,21,0.5,0,False,False,True
3,2,10,23,0.8,1,False,True,False
3,2,10,24,0.6666666666666666,0,False,False,True
3,2,10,25,0.3333333333333333,1,False,False,True
3,2,10,26,1.0,0,False,False,True
3,2,10,30,0.5,0,False,False,True
3,2,15,0,0.3125,1,True,False,False
3,2,15,1,0.2222222222222222,1,False,False,True
3,2,15,3,0.16666666666666666,0,False,False,True
3,2,15,5,0.25,1,False,False,True
3,2,15,7,0.25,0,False,False,True
3,2,15,8,0.6,1,False,True,False
3,2,15,10,0.3333333333333333,0,True,False,False
3,2,15,11,0.0,0,False,False,True
3,2,15,12,0.0,0,False,False,True
3,2,15,13,0.4,0,False,False,True
3,2,15,16,0.5,0,False,False,True
3,2,15,17,0.0,0,False,False,True
3,2,15,18,1.0,0,False,False,True
3,2,15,21,0.0,0,False,False,True
3,2,15,23,0.8,1,False,True,False
3,2,15,24,0.6666666666666666,0,False,False,True
3,2,15,25,0.3333333333333333,1,False,False,True
3,2,15,26,1.0,0,False,False,True
3,2,15,30,0.5,0,False,False,True
3,2,20,1,0.2222222222222222,1,False,False,True
3,2,20,2,0.5,1,True,False,False
3,2,20,3,0.16666666666666666,0,False,False,True
3,2,20,5,0.75,1,False,True,False
3,2,20,7,0.25,0,False,False,True
3,2,20,8,0.6,1,False,True,False
3,2,20,11,1.0,0,False,False,True
3,2,20,12,0.5,0,False,False,True
3,2,20,13,0.4,0,False,False,True
3,2,20,16,0.5,0,False,False,True
3,2,20,17,0.5,0,False,False,True
3,2,20,18,1.0,0,False,False,True
3,2,20,21,0.5,0,False,False,True
3,2,20,23,0.8,1,False,True,False
3,2,20,24,0.6666666666666666,0,False,False,True
3,2,20,25,0.3333333333333333,1,False,False,True
3,2,20,26,1.0,0,False,False,True
3,2,20,30,0.5,0,False,False,True
3,2,25,1,0.3333333333333333,1,False,False,True
3,2,25,3,0.3333333333333333,0,False,False,True
3,2,25,5,0.75,1,False,True,False
3,2,25,7,0.5,0,False,False,True
3,2,25,8,0.8,1,False,True,False
3,2,25,11,1.0,0,False,False,True
3,2,25,12,0.5,0,False,False,True
3,2,25,13,0.6,0,False,False,True
3,2,25,16,0.5,0,False,False,True
3,2,25,17,0.5,0,False,False,True
3,2,25,18,1.0,0,False,False,True
3,2,25,21,0.5,0,False,False,True
3,2,25,23,0.6,1,False,True,False
3,2,25,24,0.3333333333333333,0,False,False,True
3,2,25,25,0.3333333333333333,1,False,False,True
3,2,25,26,1.0,0,False,False,True
3,2,25,27,0.5,1,True,False,False
3,2,25,30,0.5,0,False,False,True
3,2,30,1,0.3333333333333333,1,False,False,True
3,2,30,3,0.3333333333333333,0,False,False,True
3,2,30,5,0.75,1,False,True,False
3,2,30,7,0.5,0,False,False,True
3,2,30,8,0.8,1,False,True,False
3,2,30,11,1.0,0,False,False,True
3,2,30,12,0.5,0,False,False,True
3,2,30,13,0.6,0,False,False,True
3,2,30,16,0.5,0,False,False,True
3,2,30,17,0.5,0,False,False,True
3,2,30,18,1.0,0,False,False,True
3,2,30,21,0.5,0,False,False,True
3,2,30,22,1.0,0,True,False,False
3,2,30,23,0.8,1,False,True,False
3,2,30,24,0.6666666666666666,0,False,False,True
3,2,30,25,0.3333333333333333,1,False,False,True
3,2,30,26,1.0,0,False,False,True
3,2,30,30,0.5,0,False,False,True
4,0,5,1,0.4444444444444444,1,False,False,True
4,0,5,4,0.6666666666666666,0,False,False,True
4,0,5,7,0.75,0,False,False,True
4,0,5,8,0.6,1,True,True,True
4,0,5,9,0.5,0,False,False,True
4,0,5,10,0.6666666666666666,0,False,False,True
4,0,5,11,1.0,0,False,False,True
4,0,5,14,0.5,0,False,False,True
4,0,5,16,1.0,0,False,False,True
4,0,5,17,0.5,0,False,False,True
4,0,5,19,0.3333333333333333,0,False,False,True
4,0,5,20,0.5,0,False,False,True
4,0,5,21,0.5,0,False,False,True
4,0,5,22,0.5,0,True,False,False
4,0,5,25,1.0,1,False,True,False
4,0,5,28,0.6666666666666666,0,False,False,True
4,0,5,29,0.75,1,True,True,True
4,0,5,30,0.25,0,False,False,True
4,0,5,33,0.47058823529411764,1,True,False,False
4,0,10,1,0.4444444444444444,1,False,False,True
4,0,10,4,0.3333333333333333,0,False,False,True
4,0,10,6,0.5,0,True,False,False
4,0,10,7,0.75,0,False,False,True
4,0,10,9,1.0,0,False,False,True
4,0,10,10,0.6666666666666666,0,False,False,True
4,0,10,11,1.0,0,False,False,True
4,0,10,14,1.0,0,False,False,True
4,0,10,16,0.5,0,False,False,True
4,0,10,17,0.5,0,False,False,True
4,0,10,19,0.6666666666666666,0,False,False,True
4,0,10,20,1.0,0,False,False,True
4,0,10,21,0.5,0,False,False,True
4,0,10,24,0.6666666666666666,0,True,False,False
4,0,10,25,0.6666666666666666,1,False,True,False
4,0,10,28,1.0,0,False,False,True
4,0,10,30,0.75,0,False,False,True
