number_of_sources,index,delete_ratio,node,neighbors_probability,node_on_path,infected,sample_decision,correct
5,0,5,167,0.7142857142857143,0,False,False,True
5,0,5,174,0.25,0,False,False,True
5,0,5,175,0.4117647058823529,0,False,False,True
5,0,5,177,0.45454545454545453,0,False,False,True
5,0,5,178,0.6923076923076923,0,False,False,True
5,0,5,179,0.3333333333333333,0,False,False,True
5,0,5,181,0.5,0,False,False,True
5,0,5,182,1.0,0,False,False,True
5,0,5,183,1.0,0,False,False,True
5,0,5,187,0.75,0,True,False,False
5,0,5,190,0.5,0,False,False,True
5,0,5,191,0.6666666666666666,0,False,False,True
5,0,5,192,0.4,0,False,False,True
5,0,5,193,0.2,0,False,False,True
5,0,5,198,0.75,1,True,True,True
5,0,5,199,0.851063829787234,0,True,False,False
5,0,5,201,0.25,0,False,False,True
5,0,5,206,0.25,0,False,False,True
5,0,5,210,1.0,0,False,False,True
5,0,5,212,0.8333333333333334,0,True,False,False
5,0,5,214,0.5882352941176471,0,True,False,False
5,0,5,216,1.0,0,False,False,True
5,0,5,217,0.875,0,True,False,False
5,0,5,219,0.16666666666666666,0,False,False,True
5,0,5,220,0.5,0,False,False,True
5,0,5,221,0.75,0,False,False,True
5,0,5,222,0.8181818181818182,0,True,False,False
5,0,5,224,0.7142857142857143,0,True,False,False
5,0,5,228,0.6666666666666666,0,False,False,True
5,0,5,229,0.6666666666666666,0,True,False,False
5,0,5,233,0.5,0,False,False,True
5,0,5,234,1.0,0,False,False,True
5,0,5,235,0.6,0,False,False,True
5,0,5,236,0.7567567567567568,0,True,False,False
5,0,5,240,0.6666666666666666,0,False,False,True
5,0,5,241,0.5,0,False,False,True
5,0,5,242,0.75,0,True,False,False
5,0,5,245,0.4,0,False,False,True
5,0,5,248,0.7142857142857143,0,True,False,False
5,0,5,254,0.8235294117647058,0,True,False,False
5,0,5,255,0.5,0,False,False,True
5,0,5,256,0.5,0,False,False,True
5,0,5,259,0.125,0,False,False,True
5,0,5,260,0.625,0,True,False,False
5,0,5,262,0.5,0,False,False,True
5,0,5,263,0.2857142857142857,0,False,False,True
5,0,5,264,0.2,0,False,False,True
5,0,5,266,0.7777777777777778,0,False,False,True
5,0,5,267,1.0,0,False,False,True
5,0,5,273,0.5555555555555556,0,False,False,True
5,0,5,275,0.5,0,False,False,True
5,0,5,279,0.5,0,False,False,True
5,0,5,283,0.8,0,False,False,True
5,0,5,286,0.5,0,False,False,True
5,0,5,289,0.5,0,False,False,True
5,0,5,290,0.9285714285714286,0,True,False,False
5,0,5,292,1.0,0,False,False,True
5,0,5,293,0.3333333333333333,0,False,False,True
5,0,5,294,1.0,0,True,False,False
5,0,5,296,0.2857142857142857,0,False,False,True
5,0,5,300,0.8571428571428571,0,True,False,False
5,0,5,301,0.6666666666666666,0,False,False,True
5,0,5,303,0.7142857142857143,0,True,False,False
5,0,5,306,0.5555555555555556,0,False,False,True
5,0,5,307,0.5,0,False,False,True
5,0,5,309,0.9,0,False,False,True
5,0,5,316,1.0,0,False,False,True
5,0,5,317,0.7142857142857143,0,False,False,True
5,0,5,319,0.25,0,False,False,True
5,0,5,321,0.3333333333333333,0,False,False,True
5,0,5,322,0.7777777777777778,0,True,False,False
5,0,5,327,0.5,0,False,False,True
5,0,5,332,0.7906976744186046,0,True,False,False
5,0,5,333,0.375,0,False,False,True
5,0,5,335,1.0,0,False,False,True
5,0,5,337,0.5555555555555556,0,True,False,False
5,0,5,340,1.0,0,False,False,True
5,0,5,344,0.7777777777777778,0,True,False,False
5,0,5,2814,0.5,0,False,False,True
5,0,5,2838,0.5,0,False,False,True
5,0,5,3003,0.5,0,True,False,False
5,0,5,3290,0.8,0,False,False,True
5,0,5,475,0.8114754098360656,0,True,False,False
5,0,5,566,0.7529411764705882,0,True,False,False
5,0,5,606,0.8351648351648352,0,True,False,False
5,0,5,649,1.0,0,True,False,False
5,0,5,651,0.8493150684931506,0,True,False,False
5,0,5,900,0.9230769230769231,0,True,False,False
5,0,5,901,0.7941176470588235,0,True,False,False
5,0,5,903,0.7941176470588235,0,True,False,False
5,0,5,905,0.8235294117647058,0,True,False,False
5,0,5,909,0.8333333333333334,0,False,False,True
5,0,5,912,1.0,0,True,False,False
5,0,5,915,0.8571428571428571,0,True,False,False
5,0,5,926,0.9523809523809523,0,True,False,False
5,0,5,931,0.8666666666666667,0,True,False,False
5,0,5,933,0.88,0,True,False,False
5,0,5,937,1.0,0,False,False,True
5,0,5,945,1.0,0,True,False,False
5,0,5,947,0.8260869565217391,0,True,False,False
5,0,5,953,0.8807339449541285,0,True,False,False
5,0,5,954,0.8545454545454545,0,True,False,False
5,0,5,955,0.8,0,True,False,False
5,0,5,957,0.8307692307692308,0,True,False,False
5,0,5,968,0.875,0,True,False,False
5,0,5,971,0.7647058823529411,0,True,False,False
5,0,5,972,0.8571428571428571,0,True,False,False
5,0,5,978,0.9134615384615384,0,True,False,False
5,0,5,979,0.7,0,True,False,False
5,0,5,983,0.8387096774193549,0,True,False,False
5,0,5,984,0.8571428571428571,0,True,False,False
5,0,5,987,1.0,0,False,False,True
5,0,5,988,0.8780487804878049,0,True,False,False
5,0,5,1010,0.7222222222222222,0,True,False,False
5,0,5,1016,0.7777777777777778,0,True,False,False
5,0,5,1018,0.8627450980392157,0,True,False,False
5,0,5,1019,0.8275862068965517,0,True,False,False
5,0,5,1034,1.0,0,True,False,False
5,0,5,1036,0.8620689655172413,0,True,False,False
5,0,5,1039,0.8518518518518519,0,True,False,False
5,0,5,1046,0.3333333333333333,0,False,False,True
5,0,5,1051,0.7608695652173914,0,True,False,False
5,0,5,1052,0.8571428571428571,0,True,False,False
5,0,5,1053,0.875,0,True,False,False
5,0,5,1057,1.0,0,False,False,True
5,0,5,1064,0.7777777777777778,0,True,False,False
5,0,5,1065,1.0,0,True,False,False
5,0,5,1068,0.8571428571428571,0,True,False,False
5,0,5,1071,1.0,0,False,False,True
5,0,5,1073,0.9,0,True,False,False
5,0,5,1081,0.9,0,True,False,False
5,0,5,1082,0.8596491228070176,0,True,False,False
5,0,5,1086,0.8585365853658536,0,True,False,False
5,0,5,1088,0.5714285714285714,0,True,False,False
5,0,5,1096,1.0,0,False,False,True
5,0,5,1097,0.8055555555555556,0,True,False,False
5,0,5,1098,0.6956521739130435,0,True,False,False
5,0,5,1100,0.84375,0,True,False,False
5,0,5,1102,0.8431372549019608,0,True,False,False
5,0,5,1119,1.0,0,False,False,True
5,0,5,1121,0.875,0,True,False,False
5,0,5,1134,0.5454545454545454,0,True,False,False
5,0,5,1170,0.8333333333333334,0,True,False,False
5,0,5,1173,0.8782608695652174,0,True,False,False
5,0,5,1194,0.25,0,False,False,True
5,0,5,1200,1.0,0,True,False,False
5,0,5,1205,0.8627450980392157,0,True,False,False
5,0,5,1206,1.0,0,False,False,True
5,0,5,1220,1.0,0,True,False,False
5,0,5,1233,1.0,0,False,False,True
5,0,5,1235,0.8411214953271028,0,True,False,False
5,0,5,1236,0.8837209302325582,0,True,False,False
5,0,5,1238,0.8486842105263158,0,True,False,False
5,0,5,1247,0.875,0,True,False,False
5,0,5,1249,0.6666666666666666,0,True,False,False
5,0,5,1250,0.8540145985401459,0,True,False,False
5,0,5,1258,0.7857142857142857,0,True,False,False
5,0,5,1261,0.8235294117647058,0,True,False,False
5,0,5,1262,1.0,0,True,False,False
5,0,5,1263,0.8333333333333334,0,True,False,False
5,0,5,1266,0.7692307692307693,0,True,False,False
5,0,5,1270,1.0,0,False,False,True
5,0,5,1271,0.84375,0,True,False,False
5,0,5,1276,1.0,0,False,False,True
5,0,5,1282,0.8088235294117647,0,True,False,False
5,0,5,1291,0.8938053097345132,0,True,False,False
5,0,5,1292,0.8363636363636363,0,True,False,False
5,0,5,1301,0.8333333333333334,0,False,False,True
5,0,5,1306,0.6538461538461539,0,True,False,False
5,0,5,1309,0.9069767441860465,0,True,False,False
5,0,5,1315,0.8409090909090909,0,True,False,False
5,0,5,1321,0.76,0,True,False,False
5,0,5,1326,1.0,0,False,False,True
5,0,5,1327,0.8367346938775511,0,True,False,False
5,0,5,1328,0.8,0,True,False,False
5,0,5,1330,0.8770491803278688,0,True,False,False
5,0,5,1336,0.8909090909090909,0,True,False,False
5,0,5,1340,0.8571428571428571,0,True,False,False
5,0,5,1341,0.8536585365853658,0,True,False,False
5,0,5,1342,0.9,0,True,False,False
5,0,5,1346,1.0,0,False,False,True
5,0,5,1347,0.8378378378378378,0,True,False,False
5,0,5,1348,0.8378378378378378,0,True,False,False
5,0,5,1353,1.0,0,True,False,False
5,0,5,1362,1.0,0,False,False,True
5,0,5,1363,0.7142857142857143,0,True,False,False
5,0,5,1365,0.8095238095238095,0,True,False,False
5,0,5,1366,0.8333333333333334,0,True,False,False
5,0,5,1372,0.8571428571428571,0,False,False,True
5,0,5,1374,0.8809523809523809,0,True,False,False
5,0,5,1385,0.9333333333333333,0,True,False,False
5,0,5,1388,0.8690476190476191,0,True,False,False
5,0,5,1394,1.0,0,False,False,True
5,0,5,1411,1.0,0,True,False,False
5,0,5,1412,0.7727272727272727,0,True,False,False
5,0,5,1417,1.0,0,True,False,False
5,0,5,1418,0.9047619047619048,0,True,False,False
5,0,5,1420,0.8581081081081081,0,True,False,False
5,0,5,1421,0.75,0,True,False,False
5,0,5,1429,0.8421052631578947,0,True,False,False
5,0,5,1432,0.8,0,True,False,False
5,0,5,1433,0.9130434782608695,0,True,False,False
5,0,5,1437,0.8392857142857143,0,True,False,False
5,0,5,1441,0.8125,0,True,False,False
5,0,5,1446,0.8611111111111112,0,True,False,False
5,0,5,1449,0.8666666666666667,0,True,False,False
5,0,5,1451,0.8709677419354839,0,True,False,False
5,0,5,1458,0.8181818181818182,0,True,False,False
5,0,5,1463,0.8,0,True,False,False
5,0,5,1466,1.0,0,False,False,True
5,0,5,1474,0.5,0,False,False,True
5,0,5,1475,0.8055555555555556,0,True,False,False
5,0,5,1481,0.8823529411764706,0,True,False,False
5,0,5,1486,1.0,0,False,False,True
5,0,5,1490,0.8888888888888888,0,True,False,False
5,0,5,1492,0.7692307692307693,0,True,False,False
5,0,5,1493,0.7307692307692307,0,True,False,False
5,0,5,1499,0.5833333333333334,0,True,False,False
5,0,5,1500,0.8620689655172413,0,True,False,False
5,0,5,1506,1.0,0,True,False,False
5,0,5,1510,0.75,0,True,False,False
5,0,5,1519,0.8484848484848485,0,True,False,False
5,0,5,1522,0.8653846153846154,0,True,False,False
5,0,5,1530,0.8761904761904762,0,True,False,False
5,0,5,1542,0.8727272727272727,0,True,False,False
5,0,5,1543,1.0,0,True,False,False
5,0,5,1546,0.6666666666666666,0,False,False,True
5,0,5,1548,0.7894736842105263,0,True,False,False
5,0,5,1549,0.8163265306122449,0,True,False,False
5,0,5,1552,0.7142857142857143,0,True,False,False
5,0,5,1557,0.8543046357615894,0,True,False,False
5,0,5,1558,1.0,0,True,False,False
5,0,5,1561,0.88,0,True,False,False
5,0,5,1562,0.5,0,True,False,False
5,0,5,1566,0.75,0,True,False,False
5,0,5,1567,0.8181818181818182,0,True,False,False
5,0,5,1572,0.9069767441860465,0,True,False,False
5,0,5,1578,0.8055555555555556,0,True,False,False
5,0,5,1579,0.8,0,True,False,False
5,0,5,1581,1.0,0,False,False,True
5,0,5,1586,0.3333333333333333,0,False,False,True
5,0,5,1593,0.8125,0,True,False,False
5,0,5,1594,0.75,0,True,False,False
5,0,5,1596,0.8181818181818182,0,True,False,False
5,0,5,1597,0.8571428571428571,0,True,False,False
5,0,5,1599,0.6363636363636364,0,True,False,False
5,0,5,1600,0.9145299145299145,0,True,False,False
5,0,5,1614,0.8309859154929577,0,True,False,False
5,0,5,1627,0.6666666666666666,0,True,False,False
5,0,5,1640,0.5,0,True,False,False
5,0,5,1641,0.8571428571428571,0,True,False,False
5,0,5,1662,0.8698630136986302,0,True,False,False
5,0,5,1681,0.88,0,True,False,False
5,0,5,1701,1.0,0,True,False,False
5,0,5,1703,0.8142857142857143,0,True,False,False
5,0,5,1706,0.8571428571428571,0,True,False,False
5,0,5,1709,0.8064516129032258,0,True,False,False
5,0,5,1713,1.0,0,True,False,False
5,0,5,1718,0.8387096774193549,1,True,True,True
5,0,5,1719,0.7368421052631579,0,True,False,False
5,0,5,1731,0.625,0,False,False,True
5,0,5,1735,0.8348623853211009,0,True,False,False
5,0,5,1738,0.7307692307692307,0,True,False,False
5,0,5,1741,0.8365384615384616,0,True,False,False
5,0,5,1748,0.6153846153846154,0,True,False,False
5,0,5,1750,0.8571428571428571,0,True,False,False
5,0,5,1755,0.5,0,False,False,True
5,0,5,1756,0.6875,0,True,False,False
5,0,5,1761,0.859504132231405,0,True,False,False
5,0,5,1762,1.0,0,True,False,False
5,0,5,1772,0.8032786885245902,0,True,False,False
5,0,5,1773,0.9130434782608695,0,True,False,False
5,0,5,1774,0.775,0,True,False,False
5,0,5,1777,1.0,0,False,False,True
5,0,5,1778,0.8157894736842105,0,True,False,False
5,0,5,1779,0.8181818181818182,0,True,False,False
5,0,5,1780,0.8,0,True,False,False
5,0,5,1782,0.8507462686567164,0,True,False,False
5,0,5,1784,0.8235294117647058,0,True,False,False
5,0,5,1787,0.7631578947368421,0,True,False,False
5,0,5,1788,0.8,0,True,False,False
5,0,5,1790,0.8947368421052632,0,True,False,False
5,0,5,1792,1.0,0,True,False,False
5,0,5,1799,0.8552631578947368,0,True,False,False
5,0,5,1803,0.68,0,True,False,False
5,0,5,1822,0.75,0,True,False,False
5,0,5,1823,0.84251968503937,0,True,False,False
5,0,5,1824,0.8620689655172413,0,True,False,False
5,0,5,1840,0.7,0,False,False,True
5,0,5,1845,0.8514851485148515,0,True,False,False
5,0,5,1846,0.868421052631579,0,True,False,False
5,0,5,1854,1.0,0,False,False,True
5,0,5,1858,0.7586206896551724,0,True,False,False
5,0,5,1861,0.8787878787878788,0,True,False,False
5,0,5,1883,0.8888888888888888,0,True,False,False
5,0,5,1886,0.8285714285714286,0,True,False,False
5,0,5,1890,0.8333333333333334,0,True,False,False
5,0,5,1895,0.7837837837837838,0,True,False,False
5,0,5,1896,0.7777777777777778,0,True,False,False
5,0,5,1898,0.8316831683168316,0,True,False,False
5,0,5,1900,0.8076923076923077,0,True,False,False
5,0,5,1903,0.875,0,True,False,False
5,0,5,1911,0.7948717948717948,0,True,False,False
5,0,5,1939,0.8734177215189873,0,True,False,False
5,0,5,1955,0.8478260869565217,0,True,False,False
5,0,5,1998,0.9074074074074074,0,True,False,False
5,0,5,2001,0.8666666666666667,0,True,False,False
5,0,5,2024,0.8867924528301887,0,True,False,False
5,0,5,2042,0.8541666666666666,0,True,False,False
5,0,5,2071,0.8536585365853658,0,True,False,False
5,0,5,2117,0.852112676056338,0,True,False,False
5,0,5,2135,0.8636363636363636,0,True,False,False
5,0,5,2223,0.8620689655172413,0,True,False,False
5,0,5,2254,0.8333333333333334,0,True,False,False
5,0,5,2267,0.7831325301204819,0,True,False,False
5,0,5,2302,0.8780487804878049,0,True,False,False
5,0,5,2327,0.856,0,True,False,False
5,0,5,2378,0.86,0,True,False,False
5,0,5,2384,0.8563829787234043,0,True,False,False
5,0,5,2461,0.8306451612903226,0,True,False,False
5,0,5,2510,0.8333333333333334,0,True,False,False
5,0,5,2617,0.8596491228070176,0,True,False,False
5,0,5,2640,0.875,0,True,False,False
5,0,5,2704,1.0,0,False,False,True
5,0,5,441,0.75,0,False,False,True
5,0,5,564,0.6666666666666666,0,False,False,True
5,0,5,354,0.9615384615384616,0,True,False,False
5,0,5,356,0.6666666666666666,0,True,False,False
5,0,5,358,1.0,0,False,False,True
5,0,5,370,0.7323943661971831,0,True,False,False
5,0,5,371,1.0,0,False,False,True
5,0,5,373,0.7553191489361702,0,True,False,False
5,0,5,374,0.7352941176470589,0,True,False,False
5,0,5,377,0.5,0,False,False,True
5,0,5,378,0.7258064516129032,0,True,False,False
5,0,5,383,0.6666666666666666,0,True,False,False
5,0,5,386,1.0,0,False,False,True
5,0,5,388,0.7105263157894737,0,True,False,False
5,0,5,400,0.726027397260274,0,True,False,False
5,0,5,406,1.0,0,False,False,True
5,0,5,408,0.8,0,True,False,False
5,0,5,411,0.3333333333333333,0,False,False,True
5,0,5,416,0.6666666666666666,0,True,False,False
5,0,5,417,0.6935483870967742,0,True,False,False
5,0,5,419,0.7894736842105263,0,True,False,False
5,0,5,425,0.6842105263157895,0,True,False,False
5,0,5,429,0.9,0,True,False,False
5,0,5,434,0.6666666666666666,0,True,False,False
5,0,5,439,0.6976744186046512,0,True,False,False
5,0,5,443,0.5,0,False,False,True
5,0,5,447,1.0,0,False,False,True
5,0,5,448,1.0,0,True,False,False
5,0,5,453,0.4,0,False,False,True
5,0,5,454,0.6666666666666666,0,True,False,False
5,0,5,456,0.6885245901639344,0,True,False,False
5,0,5,465,0.7692307692307693,0,True,False,False
5,0,5,468,0.5,0,True,False,False
5,0,5,469,0.8181818181818182,0,True,False,False
5,0,5,478,0.75,0,True,False,False
5,0,5,479,0.8378378378378378,0,True,False,False
5,0,5,480,0.8571428571428571,0,True,False,False
5,0,5,482,0.7941176470588235,0,True,False,False
5,0,5,493,0.7678571428571429,0,True,False,False
5,0,5,496,0.675,0,True,False,False
5,0,5,497,0.7469879518072289,0,True,False,False
5,0,5,498,0.5,0,False,False,True
5,0,5,499,1.0,0,False,False,True
5,0,5,503,0.7758620689655172,0,True,False,False
5,0,5,506,0.7222222222222222,0,True,False,False
5,0,5,514,0.734375,0,True,False,False
5,0,5,518,0.8947368421052632,0,True,False,False
5,0,5,521,0.7333333333333333,0,True,False,False
5,0,5,522,0.8181818181818182,0,True,False,False
5,0,5,533,1.0,0,False,False,True
5,0,5,541,0.8,0,True,False,False
5,0,5,543,0.9047619047619048,0,True,False,False
5,0,5,544,0.7313432835820896,0,True,False,False
5,0,5,550,1.0,0,False,False,True
5,0,5,568,0.8333333333333334,0,True,False,False
5,0,5,570,0.7428571428571429,0,True,False,False
5,0,5,645,0.7241379310344828,0,True,False,False
5,0,5,646,0.7692307692307693,0,True,False,False
5,0,5,574,0.9090909090909091,0,True,False,False
5,0,5,609,0.8666666666666667,0,True,False,False
5,0,5,578,0.7916666666666666,0,True,False,False
5,0,5,581,1.0,0,False,False,True
5,0,5,582,0.7619047619047619,0,True,False,False
5,0,5,600,0.75,0,True,False,False
5,0,5,607,1.0,0,True,False,False
5,0,5,608,1.0,0,False,False,True
5,0,5,613,1.0,0,False,False,True
5,0,5,623,0.7647058823529411,0,True,False,False
5,0,5,624,1.0,0,False,False,True
5,0,5,626,0.8571428571428571,0,True,False,False
5,0,5,628,0.75,0,True,False,False
5,0,5,631,0.9090909090909091,0,True,False,False
5,0,5,632,0.7272727272727273,0,True,False,False
5,0,5,633,0.9333333333333333,0,True,False,False
5,0,5,636,0.84,0,True,False,False
5,0,5,638,1.0,0,False,False,True
5,0,5,654,0.8787878787878788,0,True,False,False
5,0,5,662,0.75,0,True,False,False
5,0,5,668,1.0,0,False,False,True
5,0,5,670,0.782608695652174,0,True,False,False
5,0,5,671,0.8,0,False,False,True
5,0,5,674,1.0,0,False,False,True
5,0,5,684,0.85,0,True,False,False
5,0,5,1967,1.0,0,True,False,False
5,0,5,3723,0.75,0,False,False,True
5,0,5,3989,0.6666666666666666,0,True,False,False
5,0,5,4031,0.45454545454545453,0,False,False,True
5,0,5,688,0.8666666666666667,0,True,False,False
5,0,5,689,0.375,0,False,False,True
5,0,5,692,1.0,0,False,False,True
5,0,5,696,0.8709677419354839,0,True,False,False
5,0,5,698,0.6029411764705882,1,True,True,True
5,0,5,699,0.5,0,False,False,True
5,0,5,701,0.8571428571428571,0,True,False,False
5,0,5,702,0.375,0,False,False,True
5,0,5,704,0.8,0,False,False,True
5,0,5,712,0.46153846153846156,0,False,False,True
5,0,5,714,0.35714285714285715,0,False,False,True
5,0,5,716,0.6666666666666666,0,False,False,True
5,0,5,717,0.25,0,False,False,True
5,0,5,721,1.0,0,True,False,False
5,0,5,728,0.868421052631579,0,True,False,False
5,0,5,735,1.0,0,True,False,False
5,0,5,740,0.75,0,False,False,True
5,0,5,742,0.6666666666666666,0,False,False,True
5,0,5,743,0.6666666666666666,0,False,False,True
5,0,5,744,1.0,0,False,False,True
5,0,5,746,0.7777777777777778,0,True,False,False
5,0,5,747,0.8070175438596491,0,True,False,False
5,0,5,749,1.0,0,False,False,True
5,0,5,750,1.0,0,False,False,True
5,0,5,754,0.8,0,True,False,False
5,0,5,755,0.7894736842105263,0,False,False,True
5,0,5,765,0.8571428571428571,0,True,False,False
5,0,5,767,0.375,0,False,False,True
5,0,5,775,1.0,0,False,False,True
5,0,5,776,0.3333333333333333,0,False,False,True
5,0,5,785,1.0,0,True,False,False
5,0,5,786,0.6666666666666666,0,False,False,True
5,0,5,788,0.75,0,False,False,True
5,0,5,789,0.3076923076923077,0,False,False,True
5,0,5,790,1.0,0,True,False,False
5,0,5,791,0.42857142857142855,0,False,False,True
5,0,5,793,0.75,0,True,False,False
5,0,5,795,0.8333333333333334,0,True,False,False
5,0,5,796,0.2857142857142857,0,False,False,True
5,0,5,798,0.42857142857142855,0,True,False,False
5,0,5,799,0.6666666666666666,0,True,False,False
5,0,5,802,0.6,0,False,False,True
5,0,5,806,0.26666666666666666,0,False,False,True
5,0,5,808,0.7777777777777778,0,False,False,True
5,0,5,813,0.6,0,False,False,True
5,0,5,814,0.9230769230769231,0,True,False,False
5,0,5,818,0.5,0,False,False,True
5,0,5,822,0.3333333333333333,0,False,False,True
5,0,5,833,0.5333333333333333,0,False,False,True
5,0,5,836,0.8333333333333334,0,True,False,False
5,0,5,838,0.8181818181818182,0,True,False,False
5,0,5,839,0.4,0,False,False,True
5,0,5,840,0.7777777777777778,0,True,False,False
5,0,5,841,0.5,0,False,False,True
5,0,5,850,0.7,0,False,False,True
5,0,5,852,0.25,0,False,False,True
5,0,5,854,1.0,0,False,False,True
5,0,5,855,0.25,0,False,False,True
5,0,5,857,0.8333333333333334,0,True,False,False
5,0,5,858,0.2,0,False,False,True
5,0,5,859,0.0,0,False,False,True
5,0,5,861,0.6,0,True,False,False
5,0,5,864,0.4,0,False,False,True
5,0,5,867,0.25,0,False,False,True
5,0,5,870,0.42857142857142855,0,True,False,False
5,0,5,871,0.2857142857142857,0,False,False,True
5,0,5,872,0.2857142857142857,0,False,False,True
5,0,5,875,0.0,0,False,False,True
5,0,5,876,0.45454545454545453,0,True,False,False
5,0,5,877,0.0,0,False,False,True
5,0,5,878,0.5,0,True,False,False
5,0,5,882,0.625,0,False,False,True
5,0,5,883,0.0,0,False,False,True
5,0,5,884,0.25,0,False,False,True
5,0,5,885,0.2222222222222222,0,False,False,True
5,0,5,886,0.5,0,False,False,True
5,0,5,887,0.16666666666666666,0,True,False,False
5,0,5,888,0.5555555555555556,0,False,False,True
5,0,5,891,0.0,0,True,False,False
5,0,5,893,0.25,0,False,False,True
5,0,5,895,0.3333333333333333,0,False,False,True
5,0,5,3609,0.8518518518518519,0,True,False,False
5,0,5,3779,0.8421052631578947,0,True,False,False
5,0,5,2968,0.8461538461538461,0,True,False,False
5,0,5,3005,0.7441860465116279,0,True,False,False
5,0,5,3263,0.8793103448275862,0,True,False,False
5,0,5,3741,0.9444444444444444,0,True,False,False
5,0,5,3750,0.9310344827586207,0,True,False,False
5,0,5,3886,0.896551724137931,0,True,False,False
5,0,5,2724,0.8714285714285714,0,True,False,False
5,0,5,2752,0.8571428571428571,0,False,False,True
5,0,5,3233,0.8888888888888888,0,True,False,False
5,0,5,2971,1.0,0,False,False,True
5,0,5,3011,0.7857142857142857,0,True,False,False
5,0,5,3289,0.9473684210526315,0,True,False,False
5,0,5,2028,0.839622641509434,0,True,False,False
5,0,5,2239,0.7954545454545454,0,True,False,False
5,0,5,2266,0.8333333333333334,0,True,False,False
5,0,5,2285,0.8363636363636363,0,True,False,False
5,0,5,2399,0.8701298701298701,0,True,False,False
5,0,5,2509,0.835820895522388,0,True,False,False
5,0,5,2597,0.8476190476190476,0,True,False,False
5,0,5,2642,0.8031496062992126,0,True,False,False
5,0,5,2964,0.9444444444444444,0,True,False,False
5,0,5,3385,0.8490566037735849,0,True,False,False
