method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
label_propagation,0.15,0.9596278849550881,0.17222222222222222,0.8148148148148148,0.2843443819053575,12,7159,3,324,"[0, 1, 1, 2, 1, 2, 2, 2, 1, 730, 752, 754, 846, 825, 821, 825, 780, 826, 1, 0, 2, 0, 0, 0, 0, 0, 0, 2, 1, 1, 8, 9, 8, 98, 98, 99]"
infomap,0.15,0.9596278849550881,0.17222222222222222,0.8148148148148148,0.2843443819053575,12,7159,3,324,"[0, 1, 1, 2, 1, 2, 2, 2, 1, 730, 752, 754, 846, 825, 821, 825, 780, 826, 1, 0, 2, 0, 0, 0, 0, 0, 0, 2, 1, 1, 8, 9, 8, 98, 98, 99]"
surprise_communities,0.15,0.5247329121226603,0.86,0.06778626907324428,0.12566728641332778,273,3675,3487,63,"[2, 2, 2, 4, 10, 9, 84, 80, 80, 397, 375, 361, 435, 397, 391, 427, 438, 454, 334, 377, 395, 411, 428, 430, 398, 342, 372, 0, 0, 0, 6, 0, 1, 16, 20, 20]"
walktrap,0.15,0.6948031138206748,0.2711111111111111,0.016395000788873473,0.03092015575714284,34,5163,1999,302,"[1, 1, 1, 4, 1, 2, 6, 3, 15, 486, 507, 565, 580, 615, 657, 516, 631, 606, 245, 245, 191, 266, 210, 164, 309, 149, 220, 1, 1, 1, 6, 9, 8, 94, 97, 85]"
df_node_similarity,0.15,0.9433415029346518,0.5183333333333333,0.4646214822482938,0.49000991259100907,16,7033,129,320,"[0, 1, 1, 2, 2, 1, 4, 3, 2, 717, 737, 835, 809, 798, 749, 814, 769, 805, 14, 15, 11, 16, 23, 7, 11, 11, 21, 2, 1, 9, 8, 8, 1, 96, 97, 98]"
leiden,0.2,0.9288455991026573,0.4466666666666667,0.23456183914001252,0.3075941594423074,71,6884,278,265,"[1, 1, 2, 4, 8, 3, 20, 19, 13, 688, 703, 707, 812, 795, 792, 812, 762, 813, 43, 49, 49, 34, 30, 29, 13, 18, 13, 1, 1, 0, 6, 2, 7, 80, 81, 87]"
eigenvector,0.2,0.9385678462371358,0.4577777777777778,0.2567907122499486,0.32901837472064577,81,6943,219,255,"[2, 1, 1, 3, 6, 6, 21, 9, 32, 715, 703, 715, 836, 797, 802, 807, 767, 801, 16, 49, 41, 10, 28, 19, 18, 13, 25, 0, 1, 1, 7, 4, 4, 79, 91, 68]"
louvain,0.2,0.9322273226224471,0.6011111111111113,0.24338030708859743,0.34647742691919925,98,6879,283,238,"[2, 1, 2, 6, 8, 8, 23, 23, 25, 688, 719, 720, 818, 794, 781, 809, 749, 801, 43, 33, 36, 28, 31, 40, 16, 31, 25, 0, 1, 0, 4, 2, 2, 77, 77, 75]"
greedy_modularity,0.2,0.9333893237653557,0.3888888888888889,0.17428869791756976,0.24070183070814494,46,6934,228,290,"[1, 2, 1, 3, 3, 6, 12, 10, 8, 705, 717, 729, 810, 798, 801, 803, 760, 811, 26, 35, 27, 36, 27, 20, 22, 20, 15, 1, 0, 1, 7, 7, 4, 88, 90, 92]"
label_propagation,0.2,0.9593740571200328,0.16000000000000003,0.8148148148148148,0.26747720364741645,10,7159,3,326,"[0, 1, 1, 2, 1, 1, 1, 2, 1, 730, 752, 754, 846, 825, 821, 825, 780, 826, 1, 0, 2, 0, 0, 0, 0, 0, 0, 2, 1, 1, 8, 9, 9, 99, 98, 99]"
infomap,0.2,0.9593740571200328,0.16000000000000003,0.8148148148148148,0.26747720364741645,10,7159,3,326,"[0, 1, 1, 2, 1, 1, 1, 2, 1, 730, 752, 754, 846, 825, 821, 825, 780, 826, 1, 0, 2, 0, 0, 0, 0, 0, 0, 2, 1, 1, 8, 9, 9, 99, 98, 99]"
surprise_communities,0.2,0.554384732483438,0.83,0.06796437315707286,0.1256406855475615,255,3913,3249,81,"[2, 2, 2, 4, 9, 9, 73, 76, 78, 414, 400, 394, 462, 435, 414, 460, 456, 478, 317, 352, 362, 384, 390, 407, 365, 324, 348, 0, 0, 0, 6, 1, 1, 27, 24, 22]"
walktrap,0.2,0.7221718918684903,0.25888888888888884,0.01735955146540835,0.0325373420007375,32,5370,1792,304,"[1, 1, 1, 3, 1, 2, 5, 3, 15, 510, 529, 581, 603, 645, 675, 550, 651, 626, 221, 223, 175, 243, 180, 146, 275, 129, 200, 1, 1, 1, 7, 9, 8, 95, 97, 85]"
df_node_similarity,0.2,0.9456659787311357,0.5033333333333333,0.47318745240740123,0.48779508063632654,16,7050,112,320,"[0, 1, 1, 2, 2, 1, 4, 3, 2, 718, 742, 836, 810, 800, 751, 815, 771, 807, 13, 10, 10, 15, 21, 5, 10, 9, 19, 2, 1, 9, 8, 8, 1, 96, 97, 98]"
leiden,0.25,0.9342849721465082,0.42999999999999994,0.23992334451094044,0.3079965461272848,65,6928,234,271,"[1, 1, 2, 3, 8, 3, 19, 18, 10, 699, 711, 712, 817, 799, 798, 814, 764, 814, 32, 41, 44, 29, 26, 23, 11, 16, 12, 1, 1, 0, 7, 2, 7, 81, 82, 90]"
eigenvector,0.25,0.9409810866744392,0.4488888888888889,0.26833966043327206,0.33588928419135766,73,6968,194,263,"[2, 1, 1, 3, 6, 6, 18, 8, 28, 717, 709, 717, 836, 800, 805, 809, 770, 805, 14, 43, 39, 10, 25, 16, 16, 10, 21, 0, 1, 1, 7, 4, 4, 82, 92, 72]"
louvain,0.25,0.9358030513758587,0.5922222222222222,0.2579185968961547,0.35934076136863974,90,6913,249,246,"[2, 1, 2, 6, 8, 8, 21, 20, 22, 691, 724, 723, 821, 796, 787, 814, 753, 804, 40, 28, 33, 25, 29, 34, 11, 27, 22, 0, 1, 0, 4, 2, 2, 79, 80, 78]"
greedy_modularity,0.25,0.9374434680366956,0.37555555555555553,0.18852804723719757,0.25103638952605045,43,6967,195,293,"[1, 2, 1, 3, 3, 5, 10, 10, 8, 707, 722, 733, 815, 802, 804, 808, 763, 813, 24, 30, 23, 31, 23, 17, 17, 17, 13, 1, 0, 1, 7, 7, 5, 90, 90, 92]"
label_propagation,0.25,0.9592477944937701,0.1588888888888889,0.8148148148148148,0.2659228265922827,9,7159,3,327,"[0, 1, 1, 2, 1, 1, 1, 1, 1, 730, 752, 754, 846, 825, 821, 825, 780, 826, 1, 0, 2, 0, 0, 0, 0, 0, 0, 2, 1, 1, 8, 9, 9, 99, 99, 99]"
infomap,0.25,0.9592477944937701,0.1588888888888889,0.8148148148148148,0.2659228265922827,9,7159,3,327,"[0, 1, 1, 2, 1, 1, 1, 1, 1, 730, 752, 754, 846, 825, 821, 825, 780, 826, 1, 0, 2, 0, 0, 0, 0, 0, 0, 2, 1, 1, 8, 9, 9, 99, 99, 99]"
surprise_communities,0.25,0.5696415455715911,0.7433333333333333,0.06736760135313169,0.12353898097295633,244,4037,3125,92,"[2, 2, 1, 3, 9, 8, 72, 70, 77, 425, 411, 411, 482, 451, 427, 467, 472, 491, 306, 341, 345, 364, 374, 394, 358, 308, 335, 0, 0, 1, 7, 1, 2, 28, 30, 23]"
walktrap,0.25,0.7372795213308201,0.2566666666666666,0.017823347241758256,0.033332062323482646,30,5486,1676,306,"[1, 1, 1, 3, 1, 2, 5, 3, 13, 516, 545, 587, 614, 658, 695, 562, 665, 644, 215, 207, 169, 232, 167, 126, 263, 115, 182, 1, 1, 1, 7, 9, 8, 95, 97, 87]"
df_node_similarity,0.25,0.947133157930799,0.45999999999999996,0.478106712975134,0.46887861461106767,16,7061,101,320,"[0, 1, 1, 2, 2, 1, 4, 3, 2, 720, 743, 837, 811, 802, 751, 816, 772, 809, 11, 9, 9, 14, 19, 5, 9, 8, 17, 2, 1, 9, 8, 8, 1, 96, 97, 98]"
leiden,0.3,0.937754885432438,0.4255555555555555,0.24267087814547952,0.30908666630975296,61,6956,206,275,"[1, 1, 2, 3, 8, 3, 19, 16, 8, 702, 716, 722, 819, 802, 800, 814, 767, 814, 29, 36, 34, 27, 23, 21, 11, 13, 12, 1, 1, 0, 7, 2, 7, 81, 84, 92]"
eigenvector,0.3,0.9426652502196176,0.3644444444444444,0.2614109746462688,0.3044466006703427,64,6989,173,272,"[1, 1, 1, 3, 6, 4, 18, 7, 23, 717, 714, 722, 836, 803, 805, 813, 770, 809, 14, 38, 34, 10, 22, 16, 12, 10, 17, 1, 1, 1, 7, 4, 6, 82, 93, 77]"
louvain,0.3,0.9389573108147741,0.5777777777777778,0.2699802982323307,0.3680026676728415,86,6940,222,250,"[2, 1, 2, 6, 8, 7, 20, 18, 22, 694, 729, 725, 822, 798, 792, 815, 758, 807, 37, 23, 31, 24, 27, 29, 10, 22, 19, 0, 1, 0, 4, 2, 3, 80, 82, 78]"
greedy_modularity,0.3,0.939582994264597,0.3722222222222222,0.1887162712041939,0.25045309124014065,40,6985,177,296,"[1, 2, 1, 3, 3, 5, 8, 9, 8, 709, 727, 735, 819, 804, 806, 809, 763, 813, 22, 25, 21, 27, 21, 15, 16, 17, 13, 1, 0, 1, 7, 7, 5, 92, 91, 92]"
label_propagation,0.3,0.9592477944937701,0.1588888888888889,0.8148148148148148,0.2659228265922827,9,7159,3,327,"[0, 1, 1, 2, 1, 1, 1, 1, 1, 730, 752, 754, 846, 825, 821, 825, 780, 826, 1, 0, 2, 0, 0, 0, 0, 0, 0, 2, 1, 1, 8, 9, 9, 99, 99, 99]"
infomap,0.3,0.9592477944937701,0.1588888888888889,0.8148148148148148,0.2659228265922827,9,7159,3,327,"[0, 1, 1, 2, 1, 1, 1, 1, 1, 730, 752, 754, 846, 825, 821, 825, 780, 826, 1, 0, 2, 0, 0, 0, 0, 0, 0, 2, 1, 1, 8, 9, 9, 99, 99, 99]"
surprise_communities,0.3,0.5891118070713763,0.711111111111111,0.06828411593933474,0.12460326127636756,233,4193,2969,103,"[2, 2, 1, 3, 8, 7, 69, 69, 72, 451, 417, 429, 491, 468, 444, 489, 487, 517, 280, 335, 327, 355, 357, 377, 336, 293, 309, 0, 0, 1, 7, 2, 3, 31, 31, 28]"
walktrap,0.3,0.7548044974652796,0.24333333333333332,0.018055364865924454,0.033616389290295846,27,5619,1543,309,"[1, 1, 1, 2, 1, 2, 4, 3, 12, 532, 563, 601, 629, 670, 708, 575, 678, 663, 199, 189, 155, 217, 155, 113, 250, 102, 163, 1, 1, 1, 8, 9, 8, 96, 97, 88]"
df_node_similarity,0.3,0.9481798113402353,0.44388888888888883,0.4830553591002507,0.46264466733137494,16,7069,93,320,"[0, 1, 1, 2, 2, 1, 4, 3, 2, 720, 743, 839, 812, 804, 752, 816, 772, 811, 11, 9, 7, 13, 17, 4, 9, 8, 15, 2, 1, 9, 8, 8, 1, 96, 97, 98]"
leiden,0.35,0.9404355582995402,0.42111111111111105,0.25516942400957504,0.31778137647294097,57,6979,183,279,"[1, 1, 2, 3, 8, 3, 17, 14, 8, 706, 721, 724, 820, 804, 804, 815, 768, 817, 25, 31, 32, 26, 21, 17, 10, 12, 9, 1, 1, 0, 7, 2, 7, 83, 86, 92]"
eigenvector,0.35,0.9436960709096608,0.3622222222222222,0.2639752767203747,0.3053915466185705,62,6998,164,274,"[1, 1, 1, 3, 6, 4, 17, 7, 22, 717, 719, 723, 836, 803, 807, 814, 770, 809, 14, 33, 33, 10, 22, 14, 11, 10, 17, 1, 1, 1, 7, 4, 6, 83, 93, 78]"
louvain,0.35,0.9423234645124354,0.5622222222222222,0.28226015152399747,0.37583479435011335,81,6969,193,255,"[2, 1, 2, 6, 7, 7, 18, 17, 21, 698, 732, 731, 826, 802, 794, 816, 761, 809, 33, 20, 25, 20, 23, 27, 9, 19, 17, 0, 1, 0, 4, 3, 3, 82, 83, 79]"
greedy_modularity,0.35,0.9422417319018239,0.37111111111111106,0.20856597918001427,0.2670492022881206,39,7006,156,297,"[1, 2, 1, 3, 3, 5, 7, 9, 8, 710, 730, 737, 823, 804, 808, 812, 767, 815, 21, 22, 19, 23, 21, 13, 13, 13, 11, 1, 0, 1, 7, 7, 5, 93, 91, 92]"
label_propagation,0.35,0.9593943790730725,0.1588888888888889,0.8333333333333334,0.2668906308324002,9,7160,2,327,"[0, 1, 1, 2, 1, 1, 1, 1, 1, 730, 752, 755, 846, 825, 821, 825, 780, 826, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 1, 8, 9, 9, 99, 99, 99]"
infomap,0.35,0.9593943790730725,0.1588888888888889,0.8333333333333334,0.2668906308324002,9,7160,2,327,"[0, 1, 1, 2, 1, 1, 1, 1, 1, 730, 752, 755, 846, 825, 821, 825, 780, 826, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 1, 8, 9, 9, 99, 99, 99]"
surprise_communities,0.35,0.6075037618253754,0.6922222222222222,0.0685375480013695,0.12472587442216192,225,4335,2827,111,"[2, 2, 1, 3, 8, 6, 65, 68, 70, 474, 435, 445, 506, 484, 464, 502, 496, 529, 257, 317, 311, 340, 341, 357, 323, 284, 297, 0, 0, 1, 7, 2, 4, 35, 32, 30]"
walktrap,0.35,0.7703823227526471,0.23999999999999996,0.018091039934462542,0.03364587616349287,24,5739,1423,312,"[1, 1, 1, 2, 1, 2, 2, 3, 11, 544, 571, 616, 647, 684, 717, 595, 687, 678, 187, 181, 140, 199, 141, 104, 230, 93, 148, 1, 1, 1, 8, 9, 8, 98, 97, 89]"
df_node_similarity,0.35,0.9489687240442475,0.4344444444444444,0.4958276745041451,0.46311089884880985,16,7075,87,320,"[0, 1, 1, 2, 2, 1, 4, 3, 2, 721, 743, 840, 812, 806, 752, 817, 772, 812, 10, 9, 6, 13, 15, 4, 8, 8, 14, 2, 1, 9, 8, 8, 1, 96, 97, 98]"
leiden,0.4,0.9430186369896466,0.41666666666666663,0.2564817911557042,0.3175151387177162,53,7001,161,283,"[1, 1, 2, 3, 8, 3, 15, 14, 6, 709, 727, 726, 826, 808, 804, 816, 768, 817, 22, 25, 30, 20, 17, 17, 9, 12, 9, 1, 1, 0, 7, 2, 7, 85, 86, 94]"
eigenvector,0.4,0.9453105802598453,0.35,0.2593963823292707,0.2979628250112897,60,7011,151,276,"[1, 1, 1, 2, 6, 4, 17, 6, 22, 719, 722, 728, 836, 805, 807, 814, 771, 809, 12, 30, 28, 10, 20, 14, 11, 9, 17, 1, 1, 1, 8, 4, 6, 83, 94, 78]"
louvain,0.4,0.9448332573922027,0.5566666666666666,0.29412979164189085,0.3848917072507887,76,6992,170,260,"[2, 1, 2, 6, 7, 7, 18, 13, 20, 701, 734, 734, 828, 806, 798, 817, 764, 810, 30, 18, 22, 18, 19, 23, 8, 16, 16, 0, 1, 0, 4, 3, 3, 82, 87, 80]"
greedy_modularity,0.4,0.9445856503491472,0.3688888888888889,0.21638988042496815,0.27277197377361323,37,7025,137,299,"[1, 2, 1, 3, 3, 5, 6, 8, 8, 713, 732, 739, 828, 808, 808, 813, 768, 816, 18, 20, 17, 18, 17, 13, 12, 12, 10, 1, 0, 1, 7, 7, 5, 94, 92, 92]"
label_propagation,0.4,0.9593943790730725,0.1588888888888889,0.8333333333333334,0.2668906308324002,9,7160,2,327,"[0, 1, 1, 2, 1, 1, 1, 1, 1, 730, 752, 755, 846, 825, 821, 825, 780, 826, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 1, 8, 9, 9, 99, 99, 99]"
infomap,0.4,0.9593943790730725,0.1588888888888889,0.8333333333333334,0.2668906308324002,9,7160,2,327,"[0, 1, 1, 2, 1, 1, 1, 1, 1, 730, 752, 755, 846, 825, 821, 825, 780, 826, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 1, 8, 9, 9, 99, 99, 99]"
surprise_communities,0.4,0.6226015054428029,0.6866666666666666,0.06989786560930739,0.12688021269162514,220,4452,2710,116,"[2, 2, 1, 3, 8, 6, 65, 65, 68, 487, 443, 463, 516, 496, 479, 516, 513, 539, 244, 309, 293, 330, 329, 342, 309, 267, 287, 0, 0, 1, 7, 2, 4, 35, 35, 32]"
walktrap,0.4,0.7859216876033989,0.2277777777777778,0.01785800308977246,0.033119411552915326,22,5857,1305,314,"[1, 1, 1, 2, 1, 1, 2, 3, 10, 558, 585, 630, 667, 695, 722, 615, 691, 694, 173, 167, 126, 179, 130, 99, 210, 89, 132, 1, 1, 1, 8, 9, 9, 98, 97, 90]"
df_node_similarity,0.4,0.9500490710226948,0.4311111111111111,0.4986772486772487,0.4624392217859469,15,7084,78,321,"[0, 1, 1, 2, 2, 1, 3, 3, 2, 723, 743, 841, 812, 809, 752, 818, 773, 813, 8, 9, 5, 13, 12, 4, 7, 7, 13, 2, 1, 9, 8, 8, 1, 97, 97, 98]"
leiden,0.45,0.9444120601567199,0.4033333333333333,0.2617118388857519,0.3174434241763446,50,7014,148,286,"[1, 1, 2, 3, 7, 3, 15, 12, 6, 710, 729, 728, 828, 810, 806, 817, 769, 817, 21, 23, 28, 18, 15, 15, 8, 11, 9, 1, 1, 0, 7, 3, 7, 85, 88, 94]"
eigenvector,0.45,0.9460049781629772,0.3322222222222222,0.25227873977873977,0.2867834580179073,53,7022,140,283,"[1, 1, 1, 2, 6, 3, 14, 6, 19, 720, 723, 733, 837, 806, 808, 814, 771, 810, 11, 29, 23, 9, 19, 13, 11, 9, 16, 1, 1, 1, 8, 4, 7, 86, 94, 81]"
louvain,0.45,0.9465419080852947,0.5311111111111111,0.29952359230264136,0.38303313660760174,71,7009,153,265,"[2, 1, 2, 6, 6, 6, 16, 13, 19, 705, 734, 737, 829, 808, 801, 817, 766, 812, 26, 18, 19, 17, 17, 20, 8, 14, 14, 0, 1, 0, 4, 4, 4, 84, 87, 81]"
