method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
greedy_modularity,0.05,0.2781915532037271,0.9444444444444446,0.053599947856052405,0.10144272813051185,304,926,3556,32,"[2, 2, 2, 10, 9, 9, 86, 91, 93, 54, 51, 50, 129, 110, 125, 150, 128, 129, 119, 130, 72, 472, 390, 373, 668, 654, 678, 0, 0, 0, 0, 1, 1, 14, 9, 7]"
label_propagation,0.05,0.46349225616341067,0.7811111111111111,0.058781220190882465,0.10933464327407437,251,1786,2696,85,"[1, 2, 2, 6, 9, 8, 72, 75, 76, 90, 107, 73, 237, 203, 213, 324, 258, 281, 83, 74, 49, 364, 297, 285, 494, 524, 526, 1, 0, 0, 4, 1, 2, 28, 25, 24]"
infomap,0.05,0.35206986705040183,0.8755555555555555,0.053391750155616945,0.10064606072310261,269,1270,3212,67,"[2, 2, 2, 10, 8, 7, 85, 74, 79, 62, 82, 60, 177, 143, 160, 201, 192, 193, 111, 99, 62, 424, 357, 338, 617, 590, 614, 0, 0, 0, 0, 2, 3, 15, 26, 21]"
surprise_communities,0.05,0.3745929079838863,0.8344444444444445,0.05267768959498525,0.09909933196808418,259,1344,3138,77,"[2, 2, 2, 7, 8, 7, 77, 79, 75, 70, 92, 63, 196, 157, 171, 197, 203, 195, 103, 89, 59, 405, 343, 327, 621, 579, 612, 0, 0, 0, 3, 2, 3, 23, 21, 25]"
walktrap,0.05,0.3514702561093848,0.8722222222222222,0.0524382368904069,0.09892884476504879,266,1237,3245,70,"[2, 2, 2, 9, 8, 8, 81, 80, 74, 73, 74, 61, 165, 146, 178, 202, 166, 172, 100, 107, 61, 436, 354, 320, 616, 616, 635, 0, 0, 0, 1, 2, 2, 19, 20, 26]"
df_node_similarity,0.05,0.4039108916515207,0.9188888888888889,0.06164412312454402,0.11553736408757673,285,1578,2904,51,"[2, 2, 2, 8, 8, 9, 87, 88, 79, 70, 79, 62, 207, 173, 192, 277, 258, 260, 103, 102, 60, 394, 327, 306, 541, 524, 547, 0, 0, 0, 2, 2, 1, 13, 12, 21]"
leiden,0.1,0.38489936981442907,0.8733333333333334,0.055483024127632896,0.10433746997578203,249,1546,2936,87,"[2, 2, 2, 9, 9, 9, 77, 72, 67, 66, 77, 55, 177, 185, 174, 270, 257, 285, 107, 104, 67, 424, 315, 324, 548, 525, 522, 0, 0, 0, 1, 1, 1, 23, 28, 33]"
eigenvector,0.1,0.4883620869584537,0.9122222222222223,0.06959811391663179,0.1293290509528136,275,2008,2474,61,"[2, 2, 2, 9, 10, 9, 85, 79, 77, 77, 92, 74, 270, 217, 248, 296, 348, 386, 96, 89, 48, 331, 283, 250, 522, 434, 421, 0, 0, 0, 1, 0, 1, 15, 21, 23]"
louvain,0.1,0.3991994167610489,0.8822222222222221,0.056920015287114246,0.10694035550716367,248,1636,2846,88,"[2, 2, 2, 9, 9, 10, 75, 79, 60, 74, 73, 54, 205, 188, 173, 284, 273, 312, 99, 108, 68, 396, 312, 325, 534, 509, 495, 0, 0, 0, 1, 1, 0, 25, 21, 40]"
greedy_modularity,0.1,0.3696537533448401,0.9088888888888889,0.060140194568732985,0.11281550895067179,290,1470,3012,46,"[2, 2, 2, 9, 8, 9, 83, 85, 90, 63, 61, 54, 185, 170, 176, 273, 238, 250, 110, 120, 68, 416, 330, 322, 545, 544, 557, 0, 0, 0, 1, 2, 1, 17, 15, 10]"
label_propagation,0.1,0.5417467558259756,0.7311111111111112,0.06291019654517449,0.11585166103948144,215,2268,2214,121,"[1, 2, 2, 5, 9, 8, 61, 68, 59, 99, 109, 80, 300, 241, 267, 443, 346, 383, 74, 72, 42, 301, 259, 231, 375, 436, 424, 1, 0, 0, 5, 1, 2, 39, 32, 41]"
infomap,0.1,0.41467720446619183,0.82,0.054004008280590286,0.10133428764749401,237,1647,2835,99,"[2, 2, 2, 8, 8, 7, 74, 63, 71, 67, 86, 65, 243, 190, 197, 274, 268, 257, 106, 95, 57, 358, 310, 301, 544, 514, 550, 0, 0, 0, 2, 2, 3, 26, 37, 29]"
surprise_communities,0.1,0.42589455689983524,0.8111111111111112,0.05448411708679193,0.10210932618050848,238,1656,2826,98,"[2, 2, 2, 7, 8, 7, 69, 71, 70, 74, 95, 67, 236, 198, 198, 250, 280, 258, 99, 86, 55, 365, 302, 300, 568, 502, 549, 0, 0, 0, 3, 2, 3, 31, 29, 30]"
walktrap,0.1,0.4266160306384996,0.8233333333333334,0.0540214427042545,0.10139035133323082,231,1687,2795,105,"[2, 2, 2, 9, 8, 7, 63, 69, 69, 83, 84, 64, 216, 190, 227, 293, 258, 272, 90, 97, 58, 385, 310, 271, 525, 524, 535, 0, 0, 0, 1, 2, 3, 37, 31, 31]"
df_node_similarity,0.1,0.48426743928668603,0.8688888888888888,0.06766032712949374,0.12554451054123916,251,2069,2413,85,"[2, 2, 2, 7, 6, 9, 72, 79, 72, 79, 87, 67, 280, 215, 231, 383, 356, 371, 94, 94, 55, 321, 285, 267, 435, 426, 436, 0, 0, 0, 3, 4, 1, 28, 21, 28]"
leiden,0.15,0.462154615958683,0.8288888888888889,0.05852145176576947,0.10932435404011251,218,2002,2480,118,"[2, 2, 2, 9, 9, 8, 66, 65, 55, 77, 82, 60, 244, 239, 216, 365, 355, 364, 96, 99, 62, 357, 261, 282, 453, 427, 443, 0, 0, 0, 1, 1, 2, 34, 35, 45]"
eigenvector,0.15,0.5588399341154652,0.8677777777777779,0.07853310255736651,0.14403148613295066,253,2462,2020,83,"[2, 2, 2, 7, 10, 9, 79, 71, 71, 85, 97, 74, 316, 259, 293, 420, 431, 487, 88, 84, 48, 285, 241, 205, 398, 351, 320, 0, 0, 0, 3, 0, 1, 21, 29, 29]"
louvain,0.15,0.47351322372842486,0.7955555555555556,0.05757521863860041,0.1073792821353322,206,2078,2404,130,"[2, 2, 2, 7, 7, 10, 61, 68, 47, 83, 85, 58, 252, 233, 224, 392, 356, 395, 90, 96, 64, 349, 267, 274, 426, 426, 412, 0, 0, 0, 3, 3, 0, 39, 32, 53]"
greedy_modularity,0.15,0.45140853861961283,0.8711111111111112,0.0657446942587337,0.12226200304704696,256,1974,2508,80,"[2, 2, 2, 9, 8, 9, 72, 74, 78, 71, 71, 59, 237, 211, 218, 371, 380, 356, 102, 110, 63, 364, 289, 280, 447, 402, 451, 0, 0, 0, 1, 2, 1, 28, 26, 22]"
label_propagation,0.15,0.6004307848063797,0.691111111111111,0.06638843632688209,0.12114010140331202,188,2617,1865,148,"[1, 2, 2, 5, 9, 7, 52, 62, 48, 107, 118, 82, 343, 274, 303, 509, 423, 458, 66, 63, 40, 258, 226, 195, 309, 359, 349, 1, 0, 0, 5, 1, 3, 48, 38, 52]"
infomap,0.15,0.46822876189978235,0.7577777777777777,0.05414791002090719,0.10107349365482304,208,1961,2521,128,"[2, 2, 2, 7, 6, 7, 62, 56, 64, 79, 95, 65, 274, 218, 236, 338, 330, 326, 94, 86, 57, 327, 282, 262, 480, 452, 481, 0, 0, 0, 3, 4, 3, 38, 44, 36]"
surprise_communities,0.15,0.47311043473857034,0.7811111111111111,0.05498288610709854,0.1027342461543893,211,1944,2538,125,"[2, 2, 2, 7, 8, 7, 58, 63, 62, 83, 101, 67, 270, 230, 225, 325, 331, 312, 90, 80, 55, 331, 270, 273, 493, 451, 495, 0, 0, 0, 3, 2, 3, 42, 37, 38]"
walktrap,0.15,0.5007953390933682,0.7711111111111111,0.05597564656675978,0.10437464417987465,202,2080,2402,134,"[2, 2, 2, 8, 8, 6, 54, 57, 63, 88, 98, 75, 287, 237, 259, 365, 329, 342, 85, 83, 47, 314, 263, 239, 453, 453, 465, 0, 0, 0, 2, 2, 4, 46, 43, 37]"
df_node_similarity,0.15,0.5490945995719481,0.8333333333333334,0.07497297223971569,0.13756918009506233,224,2457,2025,112,"[2, 2, 2, 7, 6, 9, 60, 74, 62, 86, 95, 72, 332, 247, 262, 472, 437, 454, 87, 86, 50, 269, 253, 236, 346, 345, 353, 0, 0, 0, 3, 4, 1, 40, 26, 38]"
leiden,0.2,0.5212981577648537,0.7822222222222222,0.06168524103171575,0.11435274225942671,194,2355,2127,142,"[2, 2, 2, 8, 8, 8, 59, 57, 48, 83, 92, 62, 283, 284, 246, 453, 407, 445, 90, 89, 60, 318, 216, 252, 365, 375, 362, 0, 0, 0, 2, 2, 2, 41, 43, 52]"
eigenvector,0.2,0.614257683695915,0.8188888888888889,0.08503459879812117,0.15407031474552663,218,2823,1659,118,"[2, 2, 2, 7, 10, 8, 65, 59, 63, 89, 102, 76, 352, 300, 328, 497, 511, 568, 84, 79, 46, 249, 200, 170, 321, 271, 239, 0, 0, 0, 3, 0, 2, 35, 41, 37]"
louvain,0.2,0.5356548796230669,0.758888888888889,0.06324750165654598,0.11676365821805029,191,2452,2030,145,"[2, 2, 2, 6, 7, 9, 58, 63, 42, 90, 93, 58, 299, 278, 262, 476, 429, 467, 83, 88, 64, 302, 222, 236, 342, 353, 340, 0, 0, 0, 4, 3, 1, 42, 37, 58]"
greedy_modularity,0.2,0.5190376119381086,0.8311111111111111,0.07158456594959768,0.1318156930550484,229,2394,2088,107,"[2, 2, 2, 9, 8, 8, 65, 63, 70, 75, 81, 60, 292, 251, 267, 456, 458, 454, 98, 100, 62, 309, 249, 231, 362, 324, 353, 0, 0, 0, 1, 2, 2, 35, 37, 30]"
label_propagation,0.2,0.6414298866256729,0.6633333333333334,0.07064907869227616,0.12769757993667397,172,2865,1617,164,"[1, 2, 2, 5, 8, 7, 48, 54, 45, 115, 123, 82, 376, 296, 324, 562, 473, 514, 58, 58, 40, 225, 204, 174, 256, 309, 293, 1, 0, 0, 5, 2, 3, 52, 46, 55]"
infomap,0.2,0.5076624443685158,0.7355555555555555,0.05518377917361781,0.10266527429448742,188,2200,2282,148,"[2, 2, 2, 7, 6, 7, 57, 50, 55, 83, 100, 67, 298, 245, 262, 399, 384, 362, 90, 81, 55, 303, 255, 236, 419, 398, 445, 0, 0, 0, 3, 4, 3, 43, 50, 45]"
surprise_communities,0.2,0.5152094436718876,0.7444444444444446,0.05524570521027963,0.10285823413222085,187,2193,2289,149,"[2, 2, 2, 7, 7, 7, 52, 55, 53, 88, 103, 72, 296, 255, 259, 384, 371, 365, 85, 78, 50, 305, 245, 239, 434, 411, 442, 0, 0, 0, 3, 3, 3, 48, 45, 47]"
walktrap,0.2,0.5530047836486705,0.6933333333333334,0.05629095346131071,0.10412788135967566,177,2375,2107,159,"[2, 2, 2, 5, 7, 5, 46, 51, 57, 97, 106, 78, 326, 276, 286, 435, 379, 392, 76, 75, 44, 275, 224, 212, 383, 403, 415, 0, 0, 0, 5, 3, 5, 54, 49, 43]"
df_node_similarity,0.2,0.601154152309315,0.7922222222222223,0.07983692969052154,0.14505573324033594,195,2757,1725,141,"[2, 2, 2, 6, 6, 9, 50, 63, 55, 92, 103, 76, 367, 283, 296, 530, 495, 515, 81, 78, 46, 234, 217, 202, 288, 287, 292, 0, 0, 0, 4, 4, 1, 50, 37, 45]"
leiden,0.25,0.5788972550350558,0.7477777777777778,0.06632588130455763,0.12184448399846512,172,2696,1786,164,"[2, 2, 2, 8, 7, 8, 49, 51, 43, 90, 100, 65, 335, 312, 276, 517, 490, 511, 83, 81, 57, 266, 188, 222, 301, 292, 296, 0, 0, 0, 2, 3, 2, 51, 49, 57]"
eigenvector,0.25,0.6732734766159398,0.7777777777777778,0.09602942202774997,0.17095201431769036,199,3148,1334,137,"[2, 2, 2, 6, 10, 7, 60, 53, 57, 97, 109, 82, 403, 335, 360, 570, 577, 615, 76, 72, 40, 198, 165, 138, 248, 205, 192, 0, 0, 0, 4, 0, 3, 40, 47, 43]"
louvain,0.25,0.5954357457497027,0.6577777777777778,0.06314876843505679,0.11523464294336633,158,2783,1699,178,"[2, 2, 1, 6, 6, 9, 48, 51, 33, 101, 98, 67, 353, 306, 295, 546, 487, 530, 72, 83, 55, 248, 194, 203, 272, 295, 277, 0, 0, 1, 4, 4, 1, 52, 49, 67]"
greedy_modularity,0.25,0.5822417790307773,0.681111111111111,0.07296040929162174,0.13180220733756762,188,2766,1716,148,"[2, 1, 2, 8, 6, 6, 52, 52, 59, 84, 90, 66, 337, 289, 304, 541, 532, 523, 89, 91, 56, 264, 211, 194, 277, 250, 284, 0, 1, 0, 2, 4, 4, 48, 48, 41]"
label_propagation,0.25,0.6771498506057481,0.6344444444444445,0.07108446184886662,0.12784491607374998,146,3076,1406,190,"[1, 2, 2, 5, 8, 7, 42, 44, 35, 120, 128, 84, 409, 328, 339, 593, 514, 561, 53, 53, 38, 192, 172, 159, 225, 268, 246, 1, 0, 0, 5, 2, 3, 58, 56, 65]"
infomap,0.25,0.5492373977845791,0.6966666666666668,0.055091193913391796,0.10210787392822297,162,2460,2022,174,"[2, 2, 2, 6, 6, 7, 51, 42, 44, 89, 102, 69, 337, 275, 284, 451, 436, 417, 84, 79, 53, 264, 225, 214, 367, 346, 390, 0, 0, 0, 4, 4, 3, 49, 58, 56]"
surprise_communities,0.25,0.5523527017135871,0.7177777777777777,0.056326485509901714,0.10445595384689035,172,2400,2082,164,"[2, 2, 2, 7, 7, 6, 50, 47, 49, 97, 108, 73, 327, 274, 282, 426, 409, 404, 76, 73, 49, 274, 226, 216, 392, 373, 403, 0, 0, 0, 3, 3, 4, 50, 53, 51]"
walktrap,0.25,0.6050198366668348,0.6477777777777778,0.058532993055582745,0.10736455887113486,154,2684,1798,182,"[2, 2, 2, 5, 5, 5, 39, 46, 48, 99, 117, 82, 365, 305, 312, 502, 449, 453, 74, 64, 40, 236, 195, 186, 316, 333, 354, 0, 0, 0, 5, 5, 5, 61, 54, 52]"
df_node_similarity,0.25,0.6481135291709289,0.7444444444444445,0.08676226405377074,0.15541184834503832,166,3022,1460,170,"[2, 2, 2, 5, 6, 9, 42, 51, 47, 102, 107, 81, 402, 316, 316, 587, 536, 575, 71, 74, 41, 199, 184, 182, 231, 246, 232, 0, 0, 0, 5, 4, 1, 58, 49, 53]"
leiden,0.3,0.6320556257526695,0.7000000000000001,0.06605434539713362,0.12071739310876976,138,2966,1516,198,"[2, 2, 2, 7, 7, 8, 37, 41, 32, 102, 108, 74, 377, 337, 300, 564, 553, 551, 71, 73, 48, 224, 163, 198, 254, 229, 256, 0, 0, 0, 3, 3, 2, 63, 59, 68]"
eigenvector,0.3,0.7175754168137968,0.6644444444444444,0.10012859667340686,0.1740314821783227,173,3376,1106,163,"[2, 1, 2, 6, 8, 6, 59, 42, 47, 106, 116, 89, 433, 359, 389, 618, 622, 644, 67, 65, 33, 168, 141, 109, 200, 160, 163, 0, 1, 0, 4, 2, 4, 41, 58, 53]"
louvain,0.3,0.6473711891519586,0.6333333333333334,0.06603858170038712,0.11960570385470874,136,3041,1441,200,"[2, 2, 1, 6, 6, 9, 38, 45, 27, 109, 105, 77, 381, 327, 337, 593, 535, 577, 64, 76, 45, 220, 173, 161, 225, 247, 230, 0, 0, 1, 4, 4, 1, 62, 55, 73]"
greedy_modularity,0.3,0.6470932803458915,0.6388888888888888,0.08160842799524846,0.14472980443933445,168,3085,1397,168,"[2, 1, 2, 7, 5, 6, 48, 44, 53, 97, 103, 75, 373, 320, 338, 600, 589, 590, 76, 78, 47, 228, 180, 160, 218, 193, 217, 0, 1, 0, 3, 5, 4, 52, 56, 47]"
label_propagation,0.3,0.7106016441510584,0.5944444444444446,0.07315988022284614,0.13028520861174897,128,3261,1221,208,"[1, 2, 2, 4, 7, 7, 37, 36, 32, 122, 133, 89, 440, 347, 361, 623, 551, 595, 51, 48, 33, 161, 153, 137, 195, 231, 212, 1, 0, 0, 6, 3, 3, 63, 64, 68]"
infomap,0.3,0.5872774678741535,0.5644444444444445,0.05473559859849607,0.09979392872686507,150,2679,1803,186,"[2, 1, 1, 6, 6, 6, 47, 41, 40, 93, 107, 74, 370, 297, 300, 496, 483, 459, 80, 74, 48, 231, 203, 198, 322, 299, 348, 0, 1, 1, 4, 4, 4, 53, 59, 60]"
surprise_communities,0.3,0.582394499847288,0.6222222222222222,0.054680909000759455,0.10052746144078854,153,2584,1898,183,"[2, 1, 2, 7, 6, 5, 45, 42, 43, 101, 115, 74, 351, 287, 298, 465, 453, 440, 72, 66, 48, 250, 213, 200, 353, 329, 367, 0, 1, 0, 3, 4, 5, 55, 58, 57]"
walktrap,0.3,0.6516053364614447,0.5911111111111111,0.059668277415196175,0.10839489505300101,130,2957,1525,206,"[2, 2, 2, 4, 4, 4, 30, 42, 40, 105, 128, 84, 400, 328, 333, 571, 504, 504, 68, 53, 38, 201, 172, 165, 247, 278, 303, 0, 0, 0, 6, 6, 6, 70, 58, 60]"
df_node_similarity,0.3,0.6882976329082828,0.6966666666666668,0.09191209884510676,0.16239873131050397,150,3241,1241,186,"[2, 2, 2, 5, 6, 9, 36, 47, 41, 109, 116, 83, 433, 334, 339, 639, 574, 614, 64, 65, 39, 168, 166, 159, 179, 208, 193, 0, 0, 0, 5, 4, 1, 64, 53, 59]"
leiden,0.35,0.6719239894816688,0.6666666666666665,0.06798076490656033,0.12338029914745437,117,3188,1294,219,"[2, 2, 2, 7, 6, 8, 31, 30, 29, 109, 115, 77, 397, 366, 321, 607, 599, 597, 64, 66, 45, 204, 134, 177, 211, 183, 210, 0, 0, 0, 3, 4, 2, 69, 70, 71]"
eigenvector,0.35,0.7497081225271464,0.6455555555555555,0.10803335222252508,0.18509171245147601,156,3543,939,180,"[2, 1, 2, 6, 8, 6, 52, 38, 41, 112, 122, 93, 458, 378, 403, 656, 650, 671, 61, 59, 29, 143, 122, 95, 162, 132, 136, 0, 1, 0, 4, 2, 4, 48, 62, 59]"
louvain,0.35,0.6892997206202409,0.5822222222222222,0.06824785666629851,0.12217447061685979,117,3265,1217,219,"[2, 2, 1, 6, 5, 7, 31, 38, 25, 117, 114, 79, 414, 354, 363, 635, 574, 615, 56, 67, 43, 187, 146, 135, 183, 208, 192, 0, 0, 1, 4, 5, 3, 69, 62, 75]"
greedy_modularity,0.35,0.6880869172097381,0.591111111111111,0.08872796158808632,0.15429558572654722,143,3332,1150,193,"[2, 1, 2, 5, 5, 6, 41, 35, 46, 99, 110, 79, 402, 344, 362, 655, 643, 638, 74, 71, 43, 199, 156, 136, 163, 139, 169, 0, 1, 0, 5, 5, 4, 59, 65, 54]"
label_propagation,0.35,0.7366840789658871,0.5222222222222223,0.07213257035637945,0.1267567172216505,112,3400,1082,224,"[0, 2, 2, 4, 7, 7, 34, 28, 28, 127, 138, 91, 464, 370, 375, 646, 576, 613, 46, 43, 31, 137, 130, 123, 172, 206, 194, 2, 0, 0, 6, 3, 3, 66, 72, 72]"
infomap,0.35,0.6209562656769586,0.52,0.05372133385984411,0.09738209809692477,128,2872,1610,208,"[2, 1, 1, 5, 6, 5, 39, 34, 35, 101, 111, 76, 393, 316, 321, 528, 530, 496, 72, 70, 46, 208, 184, 177, 290, 252, 311, 0, 1, 1, 5, 4, 5, 61, 66, 65]"
surprise_communities,0.35,0.6166370538874778,0.5877777777777777,0.05681472781668178,0.10361409470729518,140,2802,1680,196,"[2, 1, 2, 7, 4, 5, 41, 38, 40, 104, 118, 75, 373, 309, 320, 521, 489, 493, 69, 63, 47, 228, 191, 178, 297, 293, 314, 0, 1, 0, 3, 6, 5, 59, 62, 60]"
walktrap,0.35,0.6836607086852855,0.5,0.056508417917334186,0.10154099398677588,106,3149,1333,230,"[2, 1, 2, 4, 4, 3, 23, 35, 32, 110, 130, 88, 427, 352, 348, 598, 547, 549, 63, 51, 34, 174, 148, 150, 220, 235, 258, 0, 1, 0, 6, 6, 7, 77, 65, 68]"
df_node_similarity,0.35,0.7207971877268532,0.6522222222222221,0.09599615262235847,0.16735976044732584,127,3405,1077,209,"[2, 2, 2, 5, 5, 7, 33, 40, 31, 116, 120, 89, 458, 353, 360, 668, 601, 640, 57, 61, 33, 143, 147, 138, 150, 181, 167, 0, 0, 0, 5, 5, 3, 67, 60, 69]"
leiden,0.4,0.7132423829970049,0.6544444444444443,0.07447129184771274,0.13372553449937322,106,3396,1086,230,"[2, 2, 2, 7, 6, 8, 26, 26, 27, 114, 120, 84, 428, 388, 350, 649, 635, 628, 59, 61, 38, 173, 112, 148, 169, 147, 179, 0, 0, 0, 3, 4, 2, 74, 74, 73]"
eigenvector,0.4,0.7826277196749368,0.6277777777777778,0.12197468210530577,0.20426207041497543,140,3717,765,196,"[2, 1, 2, 6, 8, 6, 46, 32, 37, 118, 128, 97, 475, 396, 421, 696, 679, 707, 55, 53, 25, 126, 104, 77, 122, 103, 100, 0, 1, 0, 4, 2, 4, 54, 68, 63]"
louvain,0.4,0.7281341688238849,0.5277777777777778,0.07267850770677303,0.12776317682720864,104,3460,1022,232,"[2, 2, 1, 4, 5, 5, 27, 33, 25, 124, 121, 84, 440, 377, 386, 669, 607, 652, 49, 60, 38, 161, 123, 112, 149, 175, 155, 0, 0, 1, 6, 5, 5, 73, 67, 75]"
greedy_modularity,0.4,0.7298389797460422,0.5455555555555556,0.09546972476387777,0.16250229228506868,120,3539,943,216,"[2, 1, 2, 5, 3, 6, 35, 30, 36, 105, 121, 86, 429, 368, 379, 690, 676, 685, 68, 60, 36, 172, 132, 119, 128, 106, 122, 0, 1, 0, 5, 7, 4, 65, 70, 64]"
label_propagation,0.4,0.7576317127492675,0.4566666666666666,0.07282694584364964,0.12562054693827063,102,3527,955,234,"[0, 2, 1, 4, 7, 7, 31, 24, 26, 129, 141, 93, 483, 384, 384, 671, 599, 643, 44, 40, 29, 118, 116, 114, 147, 183, 164, 2, 0, 1, 6, 3, 3, 69, 76, 74]"
infomap,0.4,0.656795428066282,0.5066666666666666,0.0561650235969703,0.10112062196001101,116,3060,1422,220,"[2, 1, 1, 5, 6, 5, 36, 31, 29, 106, 115, 81, 414, 349, 336, 559, 566, 534, 67, 66, 41, 187, 151, 162, 259, 216, 273, 0, 1, 1, 5, 4, 5, 64, 69, 71]"
surprise_communities,0.4,0.6409814616556094,0.5677777777777778,0.05902467052767503,0.10693288246359035,131,2955,1527,205,"[2, 1, 2, 6, 4, 5, 38, 36, 37, 104, 121, 77, 395, 322, 332, 555, 522, 527, 69, 60, 45, 206, 178, 166, 263, 260, 280, 0, 1, 0, 4, 6, 5, 62, 64, 63]"
walktrap,0.4,0.7136470999671891,0.47666666666666657,0.05437180813647418,0.09760960749467491,85,3313,1169,251,"[2, 1, 2, 4, 4, 3, 19, 25, 25, 118, 137, 88, 449, 374, 364, 629, 578, 576, 55, 44, 34, 152, 126, 134, 189, 204, 231, 0, 1, 0, 6, 6, 7, 81, 75, 75]"
df_node_similarity,0.4,0.749361771601194,0.6333333333333333,0.10527891942767317,0.18054574297032222,113,3554,928,223,"[2, 2, 2, 5, 5, 6, 29, 35, 27, 122, 123, 93, 478, 372, 375, 694, 632, 665, 51, 58, 29, 123, 128, 123, 124, 150, 142, 0, 0, 0, 5, 5, 4, 71, 65, 73]"
leiden,0.45,0.7473154139690177,0.5566666666666668,0.07726593983049501,0.13569698965311533,94,3572,910,242,"[2, 2, 1, 7, 6, 5, 22, 24, 25, 123, 124, 88, 460, 405, 369, 677, 662, 664, 50, 57, 34, 141, 95, 129, 141, 120, 143, 0, 0, 1, 3, 4, 5, 78, 76, 75]"
eigenvector,0.45,0.8049630150071607,0.5944444444444443,0.12694967683776637,0.20921858910104957,119,3831,651,217,"[2, 1, 2, 5, 8, 6, 39, 27, 29, 125, 132, 100, 489, 409, 432, 718, 698, 728, 48, 49, 22, 112, 91, 66, 100, 84, 79, 0, 1, 0, 5, 2, 4, 61, 73, 71]"
