method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
eigenvector,0.05,0.25530398168291407,0.9833333333333333,0.05288914164136582,0.10037932433112474,321,691,3791,15,"[2, 2, 2, 10, 10, 10, 95, 95, 95, 52, 63, 54, 95, 115, 97, 60, 83, 72, 121, 118, 68, 506, 385, 401, 758, 699, 735, 0, 0, 0, 0, 0, 0, 5, 5, 5]"
louvain,0.05,0.15283171410337626,0.98,0.04946926644870804,0.09418422229732358,327,325,4157,9,"[2, 2, 2, 9, 10, 10, 98, 97, 97, 32, 40, 27, 35, 45, 38, 35, 38, 35, 141, 141, 95, 566, 455, 460, 783, 744, 772, 0, 0, 0, 1, 0, 0, 2, 3, 3]"
greedy_modularity,0.05,0.14769982013581698,0.9955555555555556,0.049582267957010755,0.09446008212725018,332,291,4191,4,"[2, 2, 2, 10, 10, 10, 99, 99, 98, 34, 32, 28, 40, 43, 42, 33, 21, 18, 139, 149, 94, 561, 457, 456, 785, 761, 789, 0, 0, 0, 0, 0, 0, 1, 1, 2]"
label_propagation,0.05,0.2958053042544797,0.8699999999999999,0.052249442937594905,0.09857856939640021,304,852,3630,32,"[1, 2, 2, 8, 10, 8, 93, 89, 91, 72, 84, 58, 79, 104, 119, 109, 122, 105, 101, 97, 64, 522, 396, 379, 709, 660, 702, 1, 0, 0, 2, 0, 2, 7, 11, 9]"
infomap,0.05,0.22685125871509473,0.9433333333333334,0.05032002592489266,0.09554349582148966,303,677,3805,33,"[2, 2, 2, 9, 10, 9, 94, 90, 85, 42, 59, 37, 86, 90, 85, 97, 77, 104, 131, 122, 85, 515, 410, 413, 721, 705, 703, 0, 0, 0, 1, 0, 1, 6, 10, 15]"
surprise_communities,0.05,0.28394205612575857,0.8822222222222222,0.05141134861507372,0.09716067553559708,293,912,3570,43,"[2, 2, 2, 7, 9, 7, 88, 87, 89, 49, 70, 53, 126, 126, 113, 125, 129, 121, 124, 111, 69, 475, 374, 385, 693, 653, 686, 0, 0, 0, 3, 1, 3, 12, 13, 11]"
walktrap,0.05,0.21022707154257853,0.9522222222222223,0.050443586484512234,0.09581159266036209,320,517,3965,16,"[2, 2, 2, 10, 8, 9, 97, 97, 93, 50, 54, 42, 60, 60, 84, 64, 52, 51, 123, 127, 80, 541, 440, 414, 754, 730, 756, 0, 0, 0, 0, 2, 1, 3, 3, 7]"
df_node_similarity,0.05,0.19644827219511282,0.983888888888889,0.0518768861561822,0.09855720879945169,329,453,4029,7,"[2, 2, 2, 9, 10, 9, 99, 99, 97, 45, 52, 39, 49, 70, 67, 45, 47, 39, 128, 129, 83, 552, 430, 431, 773, 735, 768, 0, 0, 0, 1, 0, 1, 1, 1, 3]"
leiden,0.1,0.19952746277746292,0.9611111111111111,0.050275789216710456,0.09555318468213977,310,571,3911,26,"[2, 2, 2, 9, 10, 10, 94, 92, 89, 41, 37, 37, 68, 68, 75, 87, 74, 84, 132, 144, 85, 533, 432, 423, 731, 708, 723, 0, 0, 0, 1, 0, 0, 6, 8, 11]"
eigenvector,0.1,0.3113832807637838,0.9466666666666668,0.055253248363075776,0.1044123540529198,306,1035,3447,30,"[2, 2, 2, 9, 10, 9, 94, 86, 92, 52, 70, 57, 144, 147, 140, 123, 153, 149, 121, 111, 65, 457, 353, 358, 695, 629, 658, 0, 0, 0, 1, 0, 1, 6, 14, 8]"
louvain,0.1,0.1886433044534126,0.9588888888888888,0.050349537425625375,0.09567533446864974,317,517,3965,19,"[2, 2, 2, 8, 10, 10, 97, 94, 92, 33, 41, 35, 67, 71, 58, 62, 77, 73, 140, 140, 87, 534, 429, 440, 756, 705, 734, 0, 0, 0, 2, 0, 0, 3, 6, 8]"
greedy_modularity,0.1,0.18435093236083855,0.9866666666666666,0.050753182940009085,0.09654041968278926,324,488,3994,12,"[2, 2, 2, 10, 10, 10, 94, 97, 97, 34, 35, 34, 67, 73, 72, 73, 53, 47, 139, 146, 88, 534, 427, 426, 745, 729, 760, 0, 0, 0, 0, 0, 0, 6, 3, 3]"
label_propagation,0.1,0.3422525599117654,0.8366666666666666,0.05420762715704276,0.1018184384392334,292,1138,3344,44,"[1, 2, 2, 6, 10, 8, 91, 84, 88, 74, 87, 60, 130, 133, 151, 164, 179, 160, 99, 94, 62, 471, 367, 347, 654, 603, 647, 1, 0, 0, 4, 0, 2, 9, 16, 12]"
infomap,0.1,0.2599295724644515,0.9022222222222224,0.04999105965651704,0.09473307250148226,284,861,3621,52,"[2, 2, 2, 9, 9, 8, 90, 81, 81, 43, 63, 44, 109, 103, 111, 131, 123, 134, 130, 118, 78, 492, 397, 387, 687, 659, 673, 0, 0, 0, 1, 1, 2, 10, 19, 19]"
surprise_communities,0.1,0.3114837203229913,0.8688888888888889,0.05197301117982056,0.0980793578991043,281,1077,3405,55,"[2, 2, 2, 7, 9, 7, 83, 85, 84, 54, 71, 54, 149, 145, 131, 156, 162, 155, 119, 110, 68, 452, 355, 367, 662, 620, 652, 0, 0, 0, 3, 1, 3, 17, 15, 16]"
walktrap,0.1,0.24119968694499777,0.9188888888888889,0.050881980498454014,0.09642460502907894,308,701,3781,28,"[2, 2, 2, 9, 8, 8, 94, 95, 88, 51, 55, 46, 93, 84, 101, 93, 89, 89, 122, 126, 76, 508, 416, 397, 725, 693, 718, 0, 0, 0, 1, 2, 2, 6, 5, 12]"
df_node_similarity,0.1,0.24165078077587332,0.9722222222222222,0.054183364365975026,0.10264611104947072,325,713,3769,11,"[2, 2, 2, 9, 9, 9, 98, 98, 96, 47, 54, 42, 96, 103, 104, 81, 99, 87, 126, 127, 80, 505, 397, 394, 737, 683, 720, 0, 0, 0, 1, 1, 1, 2, 2, 4]"
leiden,0.15,0.2508179003973151,0.9266666666666666,0.051169000111861686,0.096982772016363,297,804,3678,39,"[2, 2, 2, 9, 9, 9, 89, 89, 86, 46, 53, 45, 94, 108, 102, 129, 113, 114, 127, 128, 77, 507, 392, 396, 689, 669, 693, 0, 0, 0, 1, 1, 1, 11, 11, 14]"
eigenvector,0.15,0.3861853401633278,0.9277777777777779,0.059234960982341524,0.1113600226395999,289,1435,3047,47,"[2, 2, 2, 9, 10, 9, 88, 83, 84, 65, 80, 63, 191, 187, 192, 206, 225, 226, 108, 101, 59, 410, 313, 306, 612, 557, 581, 0, 0, 0, 1, 0, 1, 12, 17, 16]"
louvain,0.15,0.2442590149978648,0.9411111111111112,0.05125144027780148,0.09720902877356483,301,767,3715,35,"[2, 2, 2, 8, 10, 10, 92, 90, 85, 46, 55, 41, 97, 98, 104, 102, 119, 105, 127, 126, 81, 504, 402, 394, 716, 663, 702, 0, 0, 0, 2, 0, 0, 8, 10, 15]"
greedy_modularity,0.15,0.2388757336998937,0.9533333333333334,0.05252363554912436,0.09956193396455608,312,771,3711,24,"[2, 2, 2, 10, 9, 9, 90, 93, 95, 44, 47, 38, 101, 91, 110, 132, 107, 101, 129, 134, 84, 500, 409, 388, 686, 675, 706, 0, 0, 0, 0, 1, 1, 10, 7, 5]"
label_propagation,0.15,0.4017383347605794,0.7822222222222224,0.05493969391666731,0.10266842921357743,261,1487,2995,75,"[1, 2, 2, 5, 9, 8, 83, 77, 74, 81, 97, 64, 187, 161, 182, 234, 247, 234, 92, 84, 58, 414, 339, 316, 584, 535, 573, 1, 0, 0, 5, 1, 2, 17, 23, 26]"
infomap,0.15,0.31144644437720487,0.8711111111111111,0.051268202311268385,0.09683716889601841,265,1164,3318,71,"[2, 2, 2, 9, 8, 8, 82, 77, 75, 48, 67, 49, 163, 138, 130, 199, 176, 194, 125, 114, 73, 438, 362, 368, 619, 606, 613, 0, 0, 0, 1, 2, 2, 18, 23, 25]"
surprise_communities,0.15,0.3529645133126931,0.8355555555555555,0.052722199158048856,0.09918592731575804,260,1325,3157,76,"[2, 2, 2, 7, 8, 7, 76, 80, 76, 61, 73, 59, 179, 161, 151, 216, 222, 203, 112, 108, 63, 422, 339, 347, 602, 560, 604, 0, 0, 0, 3, 2, 3, 24, 20, 24]"
walktrap,0.15,0.30729139053663124,0.8833333333333334,0.051851827270835274,0.0979537515180007,285,1026,3456,51,"[2, 2, 2, 9, 8, 7, 86, 87, 82, 59, 72, 54, 141, 127, 139, 160, 139, 135, 114, 109, 68, 460, 373, 359, 658, 643, 672, 0, 0, 0, 1, 2, 3, 14, 13, 18]"
df_node_similarity,0.15,0.3056879496461013,0.935,0.057336331966369516,0.10804697694041969,315,992,3490,21,"[2, 2, 2, 7, 8, 9, 96, 97, 92, 58, 73, 53, 124, 140, 132, 142, 142, 128, 115, 108, 69, 477, 360, 366, 676, 640, 679, 0, 0, 0, 3, 2, 1, 4, 3, 8]"
leiden,0.2,0.3209204220465167,0.8966666666666667,0.053140518706232,0.10033474689822934,279,1146,3336,57,"[2, 2, 2, 9, 9, 8, 85, 83, 79, 57, 72, 51, 130, 153, 149, 184, 161, 189, 116, 109, 71, 471, 347, 349, 634, 621, 618, 0, 0, 0, 1, 1, 2, 15, 17, 21]"
eigenvector,0.2,0.46092932781824725,0.8888888888888888,0.06366893617067931,0.11882661281157096,263,1871,2611,73,"[2, 2, 2, 8, 10, 9, 77, 76, 77, 70, 92, 69, 252, 223, 237, 278, 308, 342, 103, 89, 53, 349, 277, 261, 540, 474, 465, 0, 0, 0, 2, 0, 1, 23, 24, 23]"
louvain,0.2,0.30751481481530335,0.9122222222222223,0.05298968700180265,0.10016115543063638,284,1073,3409,52,"[2, 2, 2, 8, 9, 10, 87, 84, 80, 54, 73, 49, 132, 138, 135, 155, 163, 174, 119, 108, 73, 469, 362, 363, 663, 619, 633, 0, 0, 0, 2, 1, 0, 13, 16, 20]"
greedy_modularity,0.2,0.3029776732721461,0.8977777777777778,0.05378174375244416,0.10148404445249343,289,1108,3374,47,"[2, 2, 2, 9, 8, 8, 82, 87, 89, 52, 58, 47, 147, 128, 142, 187, 178, 169, 121, 123, 75, 454, 372, 356, 631, 604, 638, 0, 0, 0, 1, 2, 2, 18, 13, 11]"
label_propagation,0.2,0.462521497611589,0.7444444444444445,0.05712280403731207,0.1061040210842235,236,1847,2635,100,"[1, 2, 2, 5, 9, 7, 71, 74, 65, 85, 105, 69, 245, 197, 214, 316, 306, 310, 88, 76, 53, 356, 303, 284, 502, 476, 497, 1, 0, 0, 5, 1, 3, 29, 26, 35]"
infomap,0.2,0.3588577938200175,0.8222222222222223,0.051953728742587385,0.09773206470005111,248,1422,3060,88,"[2, 2, 2, 8, 7, 7, 78, 72, 70, 55, 75, 52, 199, 169, 163, 239, 221, 249, 118, 106, 70, 402, 331, 335, 579, 561, 558, 0, 0, 0, 2, 3, 3, 22, 28, 30]"
surprise_communities,0.2,0.39914971232974333,0.8188888888888889,0.05432197819694738,0.10188527432417298,245,1587,2895,91,"[2, 2, 2, 7, 8, 7, 72, 75, 70, 65, 84, 59, 215, 191, 187, 257, 267, 262, 108, 97, 63, 386, 309, 311, 561, 515, 545, 0, 0, 0, 3, 2, 3, 28, 25, 30]"
walktrap,0.2,0.36661613680914384,0.8644444444444446,0.05383312454031811,0.10135442051015857,268,1335,3147,68,"[2, 2, 2, 9, 8, 7, 78, 82, 78, 65, 84, 60, 187, 161, 180, 215, 194, 189, 108, 97, 62, 414, 339, 318, 603, 588, 618, 0, 0, 0, 1, 2, 3, 22, 18, 22]"
df_node_similarity,0.2,0.3695626316920232,0.9066666666666667,0.06121431564526529,0.11468554612117965,301,1324,3158,35,"[2, 2, 2, 7, 8, 9, 90, 93, 88, 66, 82, 62, 175, 168, 170, 205, 211, 185, 107, 99, 60, 426, 332, 328, 613, 571, 622, 0, 0, 0, 3, 2, 1, 10, 7, 12]"
leiden,0.25,0.38307790957320226,0.8599999999999999,0.054543729349258524,0.10258144194753668,255,1481,3001,81,"[2, 2, 2, 8, 9, 8, 76, 77, 71, 70, 86, 52, 177, 191, 184, 248, 224, 249, 103, 95, 70, 424, 309, 314, 570, 558, 558, 0, 0, 0, 2, 1, 2, 24, 23, 29]"
eigenvector,0.25,0.5250850961454359,0.871111111111111,0.06966901618654973,0.12901942194423355,247,2238,2244,89,"[2, 2, 2, 8, 10, 9, 73, 69, 72, 77, 102, 73, 304, 253, 274, 362, 384, 409, 96, 79, 49, 297, 247, 224, 456, 398, 398, 0, 0, 0, 2, 0, 1, 27, 31, 28]"
louvain,0.25,0.3703861894831513,0.8722222222222222,0.05500037133321407,0.10347579198507789,266,1394,3088,70,"[2, 2, 2, 7, 8, 10, 84, 81, 70, 70, 80, 56, 176, 169, 169, 222, 211, 241, 103, 101, 66, 425, 331, 329, 596, 571, 566, 0, 0, 0, 3, 2, 0, 16, 19, 30]"
greedy_modularity,0.25,0.36838196376062404,0.8722222222222222,0.05653589201294892,0.10618881409710863,266,1480,3002,70,"[2, 2, 2, 9, 8, 8, 77, 76, 82, 59, 68, 53, 179, 163, 186, 267, 251, 254, 114, 113, 69, 422, 337, 312, 551, 531, 553, 0, 0, 0, 1, 2, 2, 23, 24, 18]"
label_propagation,0.25,0.5229394734706165,0.7022222222222222,0.05913333057951172,0.10908106903308958,207,2180,2302,129,"[1, 2, 2, 5, 8, 7, 59, 69, 54, 91, 111, 80, 288, 222, 253, 393, 365, 377, 82, 70, 42, 313, 278, 245, 425, 417, 430, 1, 0, 0, 5, 2, 3, 41, 31, 46]"
infomap,0.25,0.41731481237592233,0.8044444444444445,0.05375720530129634,0.10077977632948938,232,1684,2798,104,"[2, 2, 2, 8, 7, 7, 71, 66, 67, 65, 88, 63, 234, 191, 206, 285, 265, 287, 108, 93, 59, 367, 309, 292, 533, 517, 520, 0, 0, 0, 2, 3, 3, 29, 34, 33]"
surprise_communities,0.25,0.4450595272168786,0.7877777777777778,0.05492154195245404,0.1026842415994443,226,1817,2665,110,"[2, 2, 2, 7, 7, 7, 64, 67, 68, 75, 94, 63, 254, 209, 218, 297, 311, 296, 98, 87, 59, 347, 291, 280, 521, 471, 511, 0, 0, 0, 3, 3, 3, 36, 33, 32]"
walktrap,0.25,0.43528125333686174,0.8255555555555556,0.055094362607641584,0.10329520548959396,242,1675,2807,94,"[2, 2, 2, 9, 8, 6, 69, 74, 70, 78, 93, 69, 240, 195, 240, 255, 258, 247, 95, 88, 53, 361, 305, 258, 563, 524, 560, 0, 0, 0, 1, 2, 4, 31, 26, 30]"
df_node_similarity,0.25,0.42957052067747065,0.8700000000000001,0.06560663926317187,0.12201233673140793,280,1657,2825,56,"[2, 2, 2, 7, 7, 9, 81, 87, 83, 80, 88, 66, 212, 199, 206, 278, 270, 258, 93, 93, 56, 389, 301, 292, 540, 512, 549, 0, 0, 0, 3, 3, 1, 19, 13, 17]"
leiden,0.3,0.4455676951424567,0.8300000000000001,0.05615736225058551,0.10519714139621522,228,1813,2669,108,"[2, 2, 2, 8, 9, 8, 66, 66, 65, 80, 95, 60, 214, 237, 213, 325, 286, 303, 93, 86, 62, 387, 263, 285, 493, 496, 504, 0, 0, 0, 2, 1, 2, 34, 34, 35]"
eigenvector,0.3,0.5931093691322378,0.7633333333333333,0.07396821746684847,0.13486755385974156,217,2622,1860,119,"[2, 1, 2, 7, 10, 8, 66, 59, 62, 86, 109, 82, 344, 296, 313, 449, 458, 485, 87, 72, 40, 257, 204, 185, 369, 324, 322, 0, 1, 0, 3, 0, 2, 34, 41, 38]"
louvain,0.3,0.4462644980331758,0.8377777777777777,0.05715132492560884,0.1070031354407782,235,1791,2691,101,"[2, 2, 2, 7, 8, 10, 72, 71, 61, 89, 96, 60, 224, 212, 204, 304, 291, 311, 84, 85, 62, 377, 288, 294, 514, 491, 496, 0, 0, 0, 3, 2, 0, 28, 29, 39]"
greedy_modularity,0.3,0.4472425380796857,0.8366666666666666,0.06093491010860793,0.11359652086922743,243,1907,2575,93,"[2, 2, 2, 8, 8, 8, 71, 68, 74, 72, 83, 59, 238, 196, 228, 342, 336, 353, 101, 98, 63, 363, 304, 270, 476, 446, 454, 0, 0, 0, 2, 2, 2, 29, 32, 26]"
label_propagation,0.3,0.5876522243874684,0.6622222222222223,0.061812347621141815,0.11307059609405247,180,2528,1954,156,"[1, 2, 2, 4, 8, 7, 52, 56, 48, 108, 119, 83, 323, 269, 294, 473, 419, 440, 65, 62, 39, 278, 231, 204, 345, 363, 367, 1, 0, 0, 6, 2, 3, 48, 44, 52]"
infomap,0.3,0.4688963826344691,0.7855555555555556,0.05587134800616186,0.10432290110248177,215,1954,2528,121,"[2, 2, 2, 8, 7, 7, 67, 57, 63, 72, 97, 69, 262, 226, 236, 331, 324, 337, 101, 84, 53, 339, 274, 262, 487, 458, 470, 0, 0, 0, 2, 3, 3, 33, 43, 37]"
surprise_communities,0.3,0.48946553707974805,0.7666666666666667,0.05646686701304445,0.10518649268599906,207,2061,2421,129,"[2, 2, 2, 7, 7, 7, 59, 63, 58, 84, 97, 69, 281, 237, 237, 361, 350, 345, 89, 84, 53, 320, 263, 261, 457, 432, 462, 0, 0, 0, 3, 3, 3, 41, 37, 42]"
walktrap,0.3,0.4961710323351764,0.7755555555555556,0.05637993681798946,0.10511818193093689,215,2004,2478,121,"[2, 2, 2, 8, 7, 6, 63, 60, 65, 90, 105, 73, 279, 232, 272, 324, 318, 311, 83, 76, 49, 322, 268, 226, 494, 464, 496, 0, 0, 0, 2, 3, 4, 37, 40, 35]"
df_node_similarity,0.3,0.4968988398231092,0.838888888888889,0.07026185966701518,0.12966363054961513,263,2023,2459,73,"[2, 2, 2, 7, 6, 9, 78, 83, 74, 89, 96, 74, 261, 234, 244, 359, 333, 333, 84, 85, 48, 340, 266, 254, 459, 449, 474, 0, 0, 0, 3, 4, 1, 22, 17, 26]"
leiden,0.35,0.515527438742368,0.7922222222222223,0.05916525883364253,0.11010740438281283,203,2192,2290,133,"[2, 2, 2, 8, 9, 7, 61, 56, 56, 91, 101, 69, 274, 276, 252, 393, 366, 370, 82, 80, 53, 327, 224, 246, 425, 416, 437, 0, 0, 0, 2, 1, 3, 39, 44, 44]"
eigenvector,0.35,0.6546606584244434,0.7155555555555555,0.08394655298202885,0.1502645752014442,201,2974,1508,135,"[2, 1, 2, 7, 8, 7, 63, 52, 59, 94, 114, 88, 388, 335, 345, 521, 524, 565, 79, 67, 34, 213, 165, 153, 297, 258, 242, 0, 1, 0, 3, 2, 3, 37, 48, 41]"
louvain,0.35,0.5132181037778667,0.7977777777777777,0.061219727506099865,0.11371334111112956,217,2144,2338,119,"[2, 2, 2, 7, 8, 8, 65, 68, 55, 98, 103, 71, 272, 245, 240, 378, 361, 376, 75, 78, 51, 329, 255, 258, 440, 421, 431, 0, 0, 0, 3, 2, 2, 35, 32, 45]"
greedy_modularity,0.35,0.5218691142647409,0.7544444444444444,0.065721748923378,0.12091063678402154,214,2337,2145,122,"[2, 2, 2, 6, 5, 8, 63, 58, 68, 79, 94, 68, 291, 234, 259, 418, 454, 440, 94, 87, 54, 310, 266, 239, 400, 328, 367, 0, 0, 0, 4, 5, 2, 37, 42, 32]"
label_propagation,0.35,0.6386597857080334,0.6488888888888888,0.0679379606458624,0.12299814892671242,168,2813,1669,168,"[1, 2, 2, 4, 8, 7, 51, 52, 41, 114, 126, 87, 361, 291, 331, 529, 472, 502, 59, 55, 35, 240, 209, 167, 289, 310, 305, 1, 0, 0, 6, 2, 3, 49, 48, 59]"
infomap,0.35,0.5081248805524985,0.7455555555555556,0.055934321152488246,0.10406156108358922,188,2214,2268,148,"[2, 2, 2, 7, 7, 7, 58, 52, 51, 78, 99, 69, 290, 250, 263, 390, 394, 381, 95, 82, 53, 311, 250, 235, 428, 388, 426, 0, 0, 0, 3, 3, 3, 42, 48, 49]"
surprise_communities,0.35,0.5251800113279262,0.7177777777777777,0.05573158947272675,0.10343222238135374,181,2285,2197,155,"[2, 2, 2, 6, 6, 7, 52, 54, 50, 88, 102, 71, 310, 257, 257, 416, 391, 393, 85, 79, 51, 291, 243, 241, 402, 391, 414, 0, 0, 0, 4, 4, 3, 48, 46, 50]"
walktrap,0.35,0.5523839451002783,0.7544444444444444,0.059676860173063555,0.11060483336843385,196,2307,2175,140,"[2, 2, 2, 8, 7, 6, 59, 52, 58, 97, 116, 79, 321, 258, 301, 390, 381, 364, 76, 65, 43, 280, 242, 197, 428, 401, 443, 0, 0, 0, 2, 3, 4, 41, 48, 42]"
df_node_similarity,0.35,0.5647708051976772,0.8044444444444445,0.07792785080360817,0.14209110368506095,241,2389,2093,95,"[2, 2, 2, 7, 6, 8, 71, 74, 69, 97, 108, 81, 318, 270, 281, 428, 403, 403, 76, 73, 41, 283, 230, 217, 390, 379, 404, 0, 0, 0, 3, 4, 2, 29, 26, 31]"
leiden,0.4,0.5833709065965882,0.7688888888888888,0.0642851730702465,0.11865024981163193,182,2549,1933,154,"[2, 2, 2, 8, 9, 7, 52, 49, 51, 105, 111, 77, 325, 303, 280, 456, 447, 445, 68, 70, 45, 276, 197, 218, 362, 335, 362, 0, 0, 0, 2, 1, 3, 48, 51, 49]"
eigenvector,0.4,0.7001538590111354,0.6833333333333333,0.09218366550753104,0.1624520713905645,181,3233,1249,155,"[2, 1, 2, 6, 8, 7, 59, 45, 51, 105, 120, 90, 421, 359, 364, 575, 583, 616, 68, 61, 32, 180, 141, 134, 243, 199, 191, 0, 1, 0, 4, 2, 3, 41, 55, 49]"
louvain,0.4,0.5764630497279541,0.76,0.06497492970782477,0.11971502357153012,192,2498,1984,144,"[2, 2, 2, 7, 8, 7, 58, 60, 46, 107, 109, 78, 322, 283, 275, 443, 435, 446, 66, 72, 44, 279, 217, 223, 375, 347, 361, 0, 0, 0, 3, 2, 3, 42, 40, 54]"
greedy_modularity,0.4,0.5970223725279973,0.7288888888888887,0.0742910527922416,0.1348388327795685,191,2738,1744,145,"[2, 2, 2, 6, 5, 8, 55, 51, 60, 91, 105, 76, 325, 270, 317, 487, 529, 538, 82, 76, 46, 276, 230, 181, 331, 253, 269, 0, 0, 0, 4, 5, 2, 45, 49, 40]"
label_propagation,0.4,0.680176292446358,0.6277777777777778,0.07159051342614867,0.12852436690050914,149,3042,1440,187,"[1, 2, 2, 4, 8, 7, 43, 45, 37, 118, 135, 91, 398, 313, 351, 572, 513, 551, 55, 46, 31, 203, 187, 147, 246, 269, 256, 1, 0, 0, 6, 2, 3, 57, 55, 63]"
infomap,0.4,0.5608439619564032,0.648888888888889,0.05669562962985561,0.10427996405761737,168,2494,1988,168,"[2, 1, 2, 6, 6, 7, 51, 48, 45, 94, 102, 74, 330, 280, 291, 452, 438, 433, 79, 79, 48, 271, 220, 207, 366, 344, 374, 0, 1, 0, 4, 4, 3, 49, 52, 55]"
surprise_communities,0.4,0.5693740059016137,0.6033333333333333,0.055417166668438406,0.10151043191577969,163,2522,1960,173,"[2, 1, 2, 5, 5, 5, 45, 50, 48, 102, 109, 73, 338, 274, 285, 459, 441, 441, 71, 72, 49, 263, 226, 213, 359, 341, 366, 0, 1, 0, 5, 5, 5, 55, 50, 52]"
walktrap,0.4,0.614509823081345,0.7055555555555555,0.06288026960676898,0.11546969077480276,170,2627,1855,166,"[2, 2, 2, 6, 7, 6, 47, 44, 54, 106, 134, 85, 356, 291, 331, 448, 449, 427, 67, 47, 37, 245, 209, 167, 370, 333, 380, 0, 0, 0, 4, 3, 4, 53, 56, 46]"
df_node_similarity,0.4,0.6178808856798865,0.7622222222222221,0.0838155933792244,0.1510242371305119,215,2678,1804,121,"[2, 2, 2, 6, 6, 7, 64, 67, 59, 105, 117, 87, 366, 301, 302, 484, 465, 451, 68, 64, 35, 235, 199, 196, 334, 317, 356, 0, 0, 0, 4, 4, 3, 36, 33, 41]"
leiden,0.45,0.6472841812598548,0.7088888888888889,0.0681688372597019,0.1243771979242554,155,2885,1597,181,"[2, 2, 2, 8, 6, 7, 45, 42, 41, 114, 123, 86, 362, 339, 313, 518, 521, 509, 59, 58, 36, 239, 161, 185, 300, 261, 298, 0, 0, 0, 2, 4, 3, 55, 58, 59]"
eigenvector,0.45,0.7468293977525688,0.6388888888888888,0.10278513079754144,0.1770812412636592,159,3483,999,177,"[2, 1, 2, 6, 7, 6, 51, 39, 45, 115, 126, 96, 450, 376, 394, 645, 625, 656, 58, 55, 26, 151, 124, 104, 173, 157, 151, 0, 1, 0, 4, 3, 4, 49, 61, 55]"
louvain,0.45,0.6357359934426526,0.7155555555555556,0.06805381638379505,0.1242871464634581,161,2835,1647,175,"[2, 2, 2, 7, 7, 7, 48, 49, 37, 117, 118, 83, 366, 305, 314, 526, 496, 510, 56, 63, 39, 235, 195, 184, 292, 286, 297, 0, 0, 0, 3, 3, 3, 52, 51, 63]"
