method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
eigenvector,0.05,0.7692686321575704,0.8684351280268443,0.14230014599766688,0.24453177539883816,198,4613,1319,76,"[2, 1, 2, 2, 2, 5, 4, 3, 4, 4, 1, 24, 27, 33, 29, 26, 1, 28, 305, 282, 271, 241, 194, 293, 267, 290, 255, 203, 178, 377, 304, 269, 244, 229, 196, 215, 63, 68, 58, 69, 96, 90, 96, 53, 67, 99, 107, 7, 62, 78, 79, 78, 76, 73, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 25, 17, 7, 12, 9, 0, 3]"
louvain,0.05,0.7244269910198665,0.9136876155702726,0.11534991092913022,0.20483953667192425,208,4325,1607,66,"[2, 1, 2, 2, 2, 5, 5, 4, 5, 4, 1, 29, 32, 28, 25, 32, 1, 28, 256, 254, 242, 211, 184, 278, 281, 268, 243, 203, 173, 298, 295, 288, 249, 243, 156, 203, 112, 96, 87, 99, 106, 105, 82, 75, 79, 99, 112, 86, 71, 59, 74, 64, 116, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 12, 12, 16, 3, 0, 3]"
greedy_modularity,0.05,0.7751106653550156,0.793228804527557,0.12486940060255695,0.21577213594051495,155,4689,1243,119,"[2, 1, 1, 2, 2, 4, 5, 4, 4, 4, 1, 23, 17, 20, 20, 23, 1, 21, 294, 262, 268, 238, 204, 326, 279, 253, 264, 225, 181, 366, 307, 291, 280, 234, 196, 221, 74, 88, 61, 72, 86, 57, 84, 90, 58, 77, 104, 18, 59, 56, 43, 73, 76, 67, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 26, 27, 20, 21, 12, 0, 10]"
label_propagation,0.05,0.9582529256489514,0.3839237442586886,0.6144179894179894,0.47256294529232773,36,5893,36,241,"[2, 1, 1, 1, 1, 1, 2, 1, 3, 3, 2, 2, 2, 2, 4, 5, 0, 3, 363, 345, 328, 309, 289, 383, 363, 343, 319, 298, 384, 366, 341, 322, 307, 287, 268, 278, 5, 5, 1, 1, 1, 0, 0, 0, 3, 4, 0, 0, 6, 1, 0, 1, 4, 4, 0, 0, 1, 1, 1, 4, 3, 3, 2, 1, 47, 42, 38, 39, 31, 26, 1, 1]"
infomap,0.05,0.6960253816496209,0.685143880884018,0.39340521477620594,0.4998180920948887,146,4298,1634,128,"[2, 1, 1, 2, 2, 1, 2, 1, 3, 4, 1, 2, 2, 30, 34, 33, 1, 24, 363, 345, 328, 124, 125, 383, 363, 343, 319, 102, 104, 384, 366, 160, 153, 116, 103, 117, 5, 5, 1, 186, 165, 0, 0, 0, 3, 200, 181, 0, 0, 187, 170, 191, 169, 171, 0, 0, 1, 0, 0, 4, 3, 3, 2, 0, 0, 47, 42, 10, 7, 2, 0, 7]"
surprise_communities,0.05,0.4406492163429263,0.9653660272014774,0.06367906614827297,0.11947699376972744,256,2491,3440,19,"[2, 1, 2, 2, 2, 2, 5, 5, 4, 4, 4, 1, 43, 41, 38, 36, 34, 30, 162, 158, 148, 136, 113, 132, 153, 133, 148, 116, 128, 96, 149, 185, 142, 144, 131, 117, 206, 192, 181, 174, 177, 139, 230, 230, 195, 206, 174, 189, 235, 181, 205, 179, 176, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 6, 3, 2, 5, 1, 1]"
walktrap,0.05,0.5778013417376845,0.7445845905059685,0.04632375821769833,0.08722112138248132,123,3465,2464,154,"[2, 1, 2, 2, 2, 5, 4, 3, 4, 3, 17, 12, 15, 13, 20, 1, 13, 4, 235, 186, 211, 175, 151, 219, 244, 193, 184, 167, 254, 203, 170, 197, 186, 164, 168, 158, 133, 164, 118, 135, 139, 164, 119, 150, 138, 135, 130, 163, 177, 126, 121, 108, 120, 124, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 32, 32, 25, 28, 15, 0, 18, 0]"
df_node_similarity,0.05,0.9076892639730948,0.7071548297811364,0.4218454508784192,0.5284499093934755,42,5587,342,235,"[2, 1, 1, 1, 1, 1, 2, 2, 2, 3, 2, 2, 3, 3, 11, 1, 1, 3, 354, 310, 307, 302, 270, 373, 342, 312, 311, 259, 384, 366, 321, 314, 281, 238, 263, 280, 14, 40, 22, 8, 20, 10, 21, 31, 11, 43, 0, 0, 26, 9, 26, 34, 25, 2, 0, 0, 1, 1, 1, 4, 3, 2, 3, 1, 47, 42, 37, 38, 24, 0, 30, 1]"
leiden,0.1,0.8166423062511307,0.8432710184424246,0.14849241829547496,0.25251859096333334,186,4904,1027,89,"[2, 1, 2, 1, 2, 2, 4, 5, 4, 5, 4, 1, 29, 24, 28, 24, 25, 23, 313, 278, 262, 246, 247, 192, 327, 302, 283, 267, 244, 210, 339, 337, 290, 277, 256, 234, 55, 72, 67, 64, 43, 79, 56, 61, 60, 55, 58, 75, 45, 29, 57, 46, 51, 54, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 20, 20, 12, 17, 10, 8]"
eigenvector,0.1,0.856029077245918,0.8202964895993444,0.19140910812947262,0.3103911253005326,172,5161,771,102,"[2, 1, 2, 2, 2, 5, 4, 3, 4, 3, 1, 18, 20, 29, 27, 24, 1, 24, 327, 306, 289, 270, 242, 329, 317, 310, 286, 229, 220, 382, 335, 308, 284, 263, 223, 241, 41, 44, 40, 40, 48, 54, 46, 33, 36, 73, 65, 2, 31, 39, 39, 44, 49, 47, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 31, 24, 11, 14, 11, 0, 7]"
louvain,0.1,0.8105942550159616,0.8509353194106481,0.1432861407165338,0.24527178864585303,171,4879,1053,103,"[2, 1, 2, 2, 2, 4, 5, 4, 5, 4, 1, 27, 24, 22, 18, 23, 1, 24, 294, 278, 274, 245, 223, 311, 304, 293, 267, 237, 205, 330, 323, 307, 277, 269, 195, 247, 74, 72, 55, 65, 67, 72, 59, 50, 55, 65, 80, 54, 43, 40, 46, 38, 77, 41, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 22, 20, 18, 23, 12, 0, 7]"
greedy_modularity,0.1,0.8436757752354809,0.7523368489564959,0.15302558095237548,0.25432198107676135,133,5118,814,141,"[2, 1, 1, 2, 2, 3, 5, 4, 4, 4, 1, 17, 16, 18, 16, 19, 1, 17, 318, 292, 284, 258, 242, 350, 308, 284, 285, 257, 214, 375, 323, 309, 293, 258, 223, 245, 50, 58, 45, 52, 48, 33, 55, 59, 37, 45, 71, 9, 43, 38, 30, 49, 49, 43, 0, 0, 1, 0, 0, 2, 0, 0, 1, 0, 0, 32, 28, 22, 25, 16, 0, 14]"
label_propagation,0.1,0.9597262921457028,0.3776879997164924,0.6396825396825396,0.4749506880924216,32,5905,24,245,"[2, 1, 1, 1, 1, 1, 2, 1, 3, 3, 2, 1, 1, 2, 4, 3, 0, 3, 363, 348, 328, 309, 289, 383, 363, 343, 321, 298, 384, 366, 343, 322, 307, 287, 271, 280, 5, 2, 1, 1, 1, 0, 0, 0, 1, 4, 0, 0, 4, 1, 0, 1, 1, 2, 0, 0, 1, 1, 1, 4, 3, 3, 2, 1, 47, 43, 39, 39, 31, 28, 1, 1]"
infomap,0.1,0.7589955196134254,0.6652726100096,0.4219053123179201,0.5163497943404716,133,4670,1262,141,"[2, 1, 1, 2, 2, 1, 2, 1, 3, 4, 1, 2, 1, 26, 32, 31, 1, 20, 363, 348, 328, 168, 175, 383, 363, 343, 321, 139, 140, 384, 366, 202, 197, 163, 140, 147, 5, 2, 1, 142, 115, 0, 0, 0, 1, 163, 145, 0, 0, 145, 126, 144, 132, 141, 0, 0, 1, 0, 0, 4, 3, 3, 2, 0, 0, 47, 43, 14, 9, 4, 0, 11]"
surprise_communities,0.1,0.48205956272560013,0.9249968150004678,0.0665713759007537,0.12420388480277582,248,2753,3178,27,"[2, 1, 2, 2, 2, 2, 5, 5, 4, 1, 4, 1, 41, 41, 37, 36, 33, 29, 175, 169, 157, 146, 127, 141, 169, 149, 162, 133, 151, 113, 166, 202, 155, 159, 146, 133, 193, 181, 172, 164, 163, 130, 214, 214, 181, 189, 151, 172, 218, 164, 192, 164, 161, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 8, 3, 3, 5, 2, 2]"
walktrap,0.1,0.6425409291484564,0.7131096648658749,0.046059725308971705,0.08653045210721758,101,3880,2049,176,"[2, 1, 2, 2, 2, 5, 4, 3, 4, 3, 13, 7, 12, 12, 15, 1, 9, 4, 252, 212, 222, 204, 175, 247, 274, 216, 210, 191, 276, 229, 192, 218, 200, 183, 186, 193, 116, 138, 107, 106, 115, 136, 89, 127, 112, 111, 108, 137, 155, 105, 107, 89, 102, 89, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 36, 37, 28, 29, 20, 0, 22, 0]"
df_node_similarity,0.1,0.9228811057408919,0.6369341486445566,0.4432190976348657,0.5227061615330162,36,5685,244,241,"[2, 0, 1, 1, 1, 1, 2, 2, 2, 1, 2, 1, 3, 3, 10, 1, 1, 2, 357, 324, 313, 304, 276, 376, 349, 321, 314, 269, 384, 366, 331, 316, 293, 244, 268, 280, 11, 26, 16, 6, 14, 7, 14, 22, 8, 33, 0, 0, 16, 7, 14, 28, 20, 2, 0, 1, 1, 1, 1, 4, 3, 2, 3, 3, 47, 43, 37, 38, 25, 0, 30, 2]"
leiden,0.15,0.8621656637962439,0.8290405479837311,0.18247491195272447,0.2991137693695226,175,5190,741,100,"[2, 1, 2, 1, 2, 2, 4, 5, 4, 5, 4, 1, 26, 21, 27, 21, 24, 23, 327, 294, 282, 257, 257, 215, 348, 317, 301, 284, 260, 229, 357, 346, 304, 290, 272, 250, 41, 56, 47, 53, 33, 56, 35, 46, 42, 38, 42, 56, 27, 20, 43, 33, 35, 38, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 23, 23, 13, 20, 11, 8]"
eigenvector,0.15,0.8880957048114893,0.804066137458011,0.22676958372971567,0.3537668311928973,161,5365,567,113,"[2, 1, 2, 2, 2, 5, 4, 3, 4, 3, 1, 17, 19, 27, 25, 21, 1, 22, 337, 318, 298, 279, 249, 347, 327, 321, 293, 244, 230, 383, 344, 321, 299, 276, 240, 259, 31, 32, 31, 31, 41, 36, 36, 22, 29, 58, 55, 1, 22, 26, 24, 31, 32, 29, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 32, 25, 13, 16, 14, 0, 9]"
louvain,0.15,0.8441308862510056,0.8167474127910229,0.1626326073696612,0.27125274882131256,156,5097,835,118,"[2, 1, 2, 2, 2, 4, 5, 3, 5, 4, 1, 25, 21, 20, 16, 22, 1, 20, 312, 285, 282, 265, 233, 324, 317, 299, 280, 249, 220, 344, 336, 320, 287, 279, 213, 252, 56, 65, 47, 45, 57, 59, 46, 44, 42, 53, 65, 40, 30, 27, 36, 28, 59, 36, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 24, 23, 20, 25, 13, 0, 11]"
greedy_modularity,0.15,0.871997518261058,0.7412751570360876,0.17880812900395415,0.2881174474480493,125,5295,637,149,"[2, 1, 1, 2, 2, 3, 5, 4, 4, 4, 1, 13, 16, 18, 15, 18, 1, 15, 329, 304, 294, 270, 253, 358, 316, 291, 291, 270, 231, 379, 335, 319, 301, 265, 233, 256, 39, 46, 35, 40, 37, 25, 47, 52, 31, 32, 54, 5, 31, 28, 22, 42, 39, 32, 0, 0, 1, 0, 0, 2, 0, 0, 1, 0, 0, 36, 28, 22, 26, 17, 0, 16]"
label_propagation,0.15,0.960440298894975,0.36200699613226306,0.6703703703703704,0.4701357700158983,30,5912,17,247,"[2, 1, 1, 1, 1, 1, 2, 1, 3, 3, 2, 1, 1, 2, 4, 2, 0, 2, 365, 348, 328, 309, 289, 383, 363, 343, 322, 299, 384, 366, 346, 322, 307, 287, 271, 280, 3, 2, 1, 1, 1, 0, 0, 0, 0, 3, 0, 0, 1, 1, 0, 1, 1, 2, 0, 0, 1, 1, 1, 4, 3, 3, 2, 1, 47, 43, 39, 39, 31, 29, 1, 2]"
infomap,0.15,0.7973478565824001,0.6496190813544976,0.44673124159019373,0.5294022042055184,123,4899,1033,151,"[2, 1, 1, 2, 2, 1, 2, 1, 3, 4, 1, 2, 1, 24, 31, 26, 1, 18, 365, 348, 328, 191, 192, 383, 363, 343, 322, 171, 163, 384, 366, 226, 224, 196, 166, 168, 3, 2, 1, 119, 98, 0, 0, 0, 0, 131, 122, 0, 0, 121, 99, 111, 106, 120, 0, 0, 1, 0, 0, 4, 3, 3, 2, 0, 0, 47, 43, 16, 10, 9, 0, 13]"
surprise_communities,0.15,0.5671842106530764,0.8871377716859339,0.0764475747926114,0.14076496991192275,234,3294,2637,41,"[2, 1, 2, 2, 2, 2, 4, 4, 4, 1, 4, 1, 37, 38, 34, 35, 33, 28, 197, 190, 177, 176, 158, 162, 212, 180, 190, 162, 173, 139, 215, 220, 198, 198, 179, 168, 171, 160, 152, 134, 132, 109, 171, 183, 153, 160, 129, 146, 169, 146, 149, 125, 128, 120, 0, 0, 0, 0, 0, 0, 1, 1, 0, 4, 0, 0, 12, 6, 6, 6, 2, 3]"
walktrap,0.15,0.6957088151688032,0.6530529203789854,0.04940892511573697,0.09186731790932849,91,4214,1715,186,"[2, 1, 2, 2, 1, 4, 4, 3, 3, 3, 11, 6, 12, 11, 14, 1, 7, 4, 265, 233, 237, 221, 197, 263, 283, 241, 226, 212, 291, 247, 227, 238, 216, 202, 204, 211, 103, 117, 92, 89, 93, 120, 80, 102, 96, 90, 93, 119, 120, 85, 91, 70, 84, 71, 0, 0, 0, 0, 1, 1, 1, 1, 2, 1, 38, 38, 28, 30, 21, 0, 24, 0]"
df_node_similarity,0.15,0.9299860124512214,0.6025284365110991,0.4618658075765919,0.5229026452610789,32,5731,198,245,"[2, 0, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 3, 3, 8, 1, 1, 1, 362, 327, 317, 305, 278, 378, 349, 324, 314, 273, 384, 366, 337, 316, 297, 252, 272, 280, 6, 23, 12, 5, 12, 5, 14, 19, 8, 29, 0, 0, 10, 7, 10, 20, 16, 2, 0, 1, 1, 1, 1, 4, 3, 3, 3, 3, 47, 43, 37, 38, 27, 0, 30, 3]"
leiden,0.2,0.8827898645648702,0.8094892915085113,0.1987766601839189,0.31917685517519734,162,5325,606,113,"[2, 1, 2, 1, 2, 2, 4, 5, 4, 5, 4, 1, 25, 19, 24, 21, 20, 20, 335, 304, 292, 273, 264, 224, 352, 324, 308, 290, 267, 236, 362, 348, 309, 297, 279, 261, 33, 46, 37, 37, 26, 47, 31, 39, 35, 32, 35, 49, 22, 18, 38, 26, 28, 27, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 24, 25, 16, 20, 15, 11]"
eigenvector,0.2,0.9030302122036132,0.7480939470655105,0.23831008534583673,0.3614712156763378,141,5472,460,133,"[2, 1, 1, 2, 2, 5, 4, 3, 4, 3, 1, 15, 18, 24, 20, 18, 1, 17, 343, 324, 306, 284, 258, 355, 330, 323, 300, 252, 243, 383, 346, 329, 306, 283, 245, 262, 25, 26, 23, 26, 32, 28, 33, 20, 22, 50, 42, 1, 20, 18, 17, 24, 27, 26, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 34, 26, 16, 21, 17, 0, 14]"
louvain,0.2,0.8714590543073776,0.7961537207687595,0.18697176340295266,0.3028265821781046,148,5269,663,126,"[2, 1, 2, 2, 2, 3, 5, 3, 5, 4, 1, 23, 20, 18, 16, 20, 1, 20, 320, 302, 288, 278, 244, 336, 325, 307, 289, 265, 230, 350, 347, 324, 295, 284, 221, 264, 48, 48, 41, 32, 46, 47, 38, 36, 33, 37, 55, 34, 19, 23, 28, 23, 51, 24, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 26, 24, 22, 25, 15, 0, 11]"
greedy_modularity,0.2,0.8881654299348499,0.695696139123699,0.19123856728457322,0.300008404113984,112,5407,525,162,"[2, 1, 0, 2, 2, 3, 5, 4, 4, 4, 1, 11, 15, 16, 14, 15, 1, 12, 335, 312, 303, 276, 258, 363, 327, 304, 294, 274, 237, 380, 344, 326, 304, 273, 237, 260, 33, 38, 26, 34, 32, 20, 36, 39, 28, 28, 48, 4, 22, 21, 19, 34, 35, 28, 0, 0, 2, 0, 0, 2, 0, 0, 1, 0, 0, 38, 29, 24, 27, 20, 0, 19]"
label_propagation,0.2,0.9601272369365712,0.28828163659427003,0.6481481481481481,0.39906720599471274,25,5915,14,252,"[2, 0, 1, 1, 1, 1, 2, 1, 3, 2, 1, 1, 1, 1, 4, 1, 0, 2, 367, 348, 328, 309, 289, 383, 363, 343, 322, 300, 384, 366, 346, 322, 307, 287, 271, 280, 1, 2, 1, 1, 1, 0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 1, 1, 2, 0, 1, 1, 1, 1, 4, 3, 3, 2, 2, 48, 43, 39, 40, 31, 30, 1, 2]"
infomap,0.2,0.8190728191719053,0.5840963931289322,0.4463469858457771,0.5060145367247543,115,5031,901,159,"[2, 0, 1, 2, 2, 1, 2, 1, 3, 4, 1, 1, 1, 23, 28, 25, 1, 17, 367, 348, 328, 209, 203, 383, 363, 343, 322, 189, 175, 384, 366, 242, 236, 207, 175, 191, 1, 2, 1, 101, 87, 0, 0, 0, 0, 113, 110, 0, 0, 105, 87, 100, 97, 97, 0, 1, 1, 0, 0, 4, 3, 3, 2, 0, 0, 48, 43, 17, 13, 10, 0, 14]"
surprise_communities,0.2,0.5915715169373574,0.8276225298311394,0.0770929695400669,0.14104738678024195,219,3461,2470,56,"[2, 1, 2, 1, 2, 2, 4, 4, 3, 1, 4, 1, 34, 35, 32, 33, 32, 26, 207, 196, 187, 179, 168, 166, 223, 194, 197, 173, 180, 148, 229, 234, 209, 204, 190, 177, 161, 154, 142, 131, 122, 105, 160, 169, 146, 149, 122, 137, 155, 132, 138, 119, 117, 111, 0, 0, 0, 1, 0, 0, 1, 1, 1, 4, 0, 0, 15, 9, 8, 8, 3, 5]"
walktrap,0.2,0.7247563911209771,0.5912990252725557,0.048972636955966334,0.09045370646672256,80,4406,1523,197,"[1, 1, 2, 2, 1, 2, 4, 3, 3, 3, 8, 6, 11, 11, 13, 1, 4, 4, 280, 254, 247, 230, 206, 281, 292, 250, 237, 218, 300, 260, 235, 255, 222, 207, 212, 220, 88, 96, 82, 80, 84, 102, 71, 93, 85, 84, 84, 106, 112, 68, 85, 65, 76, 62, 1, 0, 0, 0, 1, 3, 1, 1, 2, 1, 41, 38, 29, 30, 22, 0, 27, 0]"
df_node_similarity,0.2,0.9344251839683191,0.5437486376068201,0.46035161960407056,0.4985867978464881,29,5760,169,248,"[2, 0, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 3, 2, 8, 0, 1, 1, 363, 330, 319, 305, 279, 378, 350, 327, 316, 279, 384, 366, 339, 316, 301, 254, 273, 281, 5, 20, 10, 5, 11, 5, 13, 16, 6, 23, 0, 0, 8, 7, 6, 18, 15, 1, 0, 1, 1, 1, 1, 4, 3, 3, 3, 3, 48, 43, 37, 39, 27, 1, 30, 3]"
leiden,0.25,0.8988139325577511,0.7772537531093786,0.2160695398409924,0.33813937912441266,147,5435,496,128,"[2, 1, 2, 1, 2, 2, 4, 5, 4, 5, 3, 1, 21, 12, 23, 21, 20, 18, 344, 310, 298, 281, 272, 231, 356, 333, 313, 293, 274, 241, 367, 353, 315, 301, 284, 269, 24, 40, 31, 29, 18, 40, 27, 30, 30, 29, 28, 44, 17, 13, 32, 22, 23, 19, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 28, 32, 17, 20, 15, 13]"
eigenvector,0.25,0.9143654977774417,0.7399938546336209,0.2595845656316005,0.3843439982911077,135,5545,387,139,"[2, 1, 1, 2, 2, 5, 4, 3, 4, 3, 1, 13, 17, 22, 20, 18, 1, 16, 347, 325, 312, 286, 262, 359, 336, 326, 306, 257, 251, 383, 350, 333, 311, 287, 249, 265, 21, 25, 17, 24, 28, 24, 27, 17, 16, 45, 34, 1, 16, 14, 12, 20, 23, 23, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 36, 27, 18, 21, 17, 0, 15]"
louvain,0.25,0.8878592711579769,0.757493673386671,0.20710539215997692,0.32527716413770713,139,5378,554,135,"[2, 1, 1, 2, 2, 3, 5, 3, 5, 4, 1, 21, 18, 18, 14, 19, 1, 19, 327, 314, 294, 283, 249, 342, 333, 312, 294, 272, 238, 355, 352, 329, 301, 291, 224, 268, 41, 36, 35, 27, 41, 41, 30, 31, 28, 30, 47, 29, 14, 18, 22, 16, 48, 20, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 0, 28, 26, 22, 27, 16, 0, 12]"
greedy_modularity,0.25,0.9002082487506882,0.6373473450606192,0.19715190854003742,0.30114885049797246,103,5485,447,171,"[2, 1, 0, 1, 2, 2, 5, 4, 3, 4, 1, 10, 14, 14, 14, 13, 1, 12, 341, 317, 307, 280, 262, 366, 333, 307, 296, 278, 250, 381, 345, 329, 306, 278, 246, 263, 27, 33, 22, 30, 28, 17, 30, 36, 26, 24, 35, 3, 21, 18, 17, 29, 26, 25, 0, 0, 2, 1, 0, 3, 0, 0, 2, 0, 0, 39, 30, 26, 27, 22, 0, 19]"
label_propagation,0.25,0.9601550525435746,0.28669433500696845,0.6759259259259259,0.4026180243900179,24,5916,13,253,"[2, 0, 1, 1, 1, 1, 2, 1, 3, 2, 1, 1, 1, 1, 3, 1, 0, 2, 367, 348, 328, 309, 290, 383, 363, 343, 322, 300, 384, 366, 346, 322, 307, 287, 271, 280, 1, 2, 1, 1, 0, 0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 1, 1, 2, 0, 1, 1, 1, 1, 4, 3, 3, 2, 2, 48, 43, 39, 40, 32, 30, 1, 2]"
